,user,item,rate
1460,209,954,5
1461,1312,1041,3
1462,1366,4337,1
1463,833,3618,4
1464,249,3618,4
1465,789,26,4
1466,251,3618,4
1467,1388,3722,4
1468,1502,2629,3
1469,47,3639,2
1470,622,4627,4
1471,326,4698,3
1472,1628,1731,4
1473,1502,1599,4
1474,986,1887,4
1475,1088,2478,2
1476,1685,3618,4
1477,1666,4337,4
1478,1075,4565,5
1479,1877,4698,3
1480,843,2169,2
1481,1863,451,3
1482,1221,287,4
1483,1221,4535,3
1484,1221,1832,4
1485,505,1041,5
1486,556,394,2
1487,1035,722,3
1488,1777,3038,2
1489,1440,324,4
1490,268,3035,3
1491,1479,256,2
1492,1227,1610,4
1493,1111,1622,5
1494,1479,3181,5
1495,1539,3618,5
1496,934,4337,5
1497,1136,1147,4
1498,27,4627,4
1499,137,2478,4
1500,53,256,4
1501,570,256,4
1502,1583,19,5
1503,1716,4016,3
1504,894,324,5
1505,957,4698,4
1506,1792,954,3
1507,1396,2039,1
1508,918,1147,4
1509,1709,710,4
1510,1502,2169,3
1511,789,26,4
1512,934,3618,4
1513,965,256,5
1514,466,3618,5
1515,1149,4565,4
1516,1583,19,5
1517,1685,3618,4
1518,310,407,4
1519,658,1610,5
1520,1755,3395,2
1521,1263,4627,4
1522,74,1566,4
1523,658,1610,5
1524,1056,2640,4
1525,1750,1411,5
1526,1661,2397,5
1527,1042,3618,5
1528,634,3618,5
1529,1055,324,3
1530,827,256,4
1531,313,1428,2
1532,1185,3304,2
1533,729,394,2
1534,1022,1731,5
1535,34,451,5
1536,1062,1388,4
1537,74,1566,4
1538,1201,1388,3
1539,376,2478,3
1540,1858,3573,4
1541,1396,3639,4
1542,344,3573,4
1543,1624,710,2
1544,567,394,5
1545,223,4337,3
1546,1070,256,2
1547,1292,389,4
1548,902,1731,4
1549,249,3374,4
1550,514,324,3
1551,1385,4620,3
1552,832,3618,5
1553,1648,1779,3
1554,1291,710,1
1555,369,4337,4
1556,1688,4337,4
1557,1121,2089,1
1558,205,4337,4
1559,1333,2025,4
1560,1625,3573,4
1561,154,1041,4
1562,1059,3618,4
1563,1136,1147,4
1564,170,394,4
1565,1624,1041,4
1566,305,1610,3
1567,1167,4337,2
1568,863,1566,3
1569,1477,256,5
1570,1656,2094,4
1571,576,2089,3
1572,1756,3618,4
1573,1576,1388,4
1574,1309,3181,4
1575,1529,1411,4
1576,1217,3618,5
1577,749,1566,2
1578,1583,1041,4
1579,1391,3573,5
1580,1377,1752,4
1581,1210,389,4
1582,1485,4479,3
1583,959,3563,5
1584,301,4570,2
1585,0,710,3
1586,1732,3840,3
1587,1688,407,3
1588,922,1411,5
1589,890,4627,4
1590,1489,1839,4
1591,1625,3639,4
1592,66,4275,5
1593,843,2169,2
1594,1479,256,2
1595,1622,256,4
1596,1254,3722,4
1597,675,710,4
1598,313,4535,5
1599,538,2025,4
1600,151,4311,4
1601,1502,1599,4
1602,1508,3038,5
1603,254,710,2
1604,1302,1832,5
1605,1431,4337,5
1606,1893,1147,2
1607,1692,4565,5
1608,192,3234,4
1609,646,324,4
1610,1850,1405,4
1611,997,1752,2
1612,0,2338,1
1613,100,3618,5
1614,1486,3181,4
1615,578,2629,4
1616,1486,3181,4
1617,1046,3722,3
1618,1364,4410,4
1619,399,1610,5
1620,325,2338,2
1621,551,1147,5
1622,658,1610,4
1623,192,1839,4
1624,1626,3618,5
1625,139,394,4
1626,609,3618,5
1627,259,1619,3
1628,841,4410,4
1629,100,2212,4
1630,934,4337,5
1631,1,3722,4
1632,1732,1147,4
1633,1862,1566,4
1634,276,3563,5
1635,859,2089,1
1636,1204,4620,4
1637,787,1581,4
1638,153,995,4
1639,894,4337,5
1640,288,1411,4
1641,992,1949,2
1642,963,2397,3
1643,74,1388,2
1644,776,1147,5
1645,550,954,4
1646,974,3840,1
1647,754,1405,4
1648,860,451,5
1649,1845,4565,4
1650,1802,4628,5
1651,1773,4535,4
1652,1342,2478,3
1653,468,3618,5
1654,628,2230,4
1655,1592,3618,5
1656,665,4109,2
1657,1642,2629,3
1658,689,710,5
1659,732,1041,1
1660,749,256,5
1661,1592,1147,4
1662,934,4337,5
1663,1183,1041,3
1664,1846,19,3
1665,923,2397,4
1666,1221,1832,4
1667,1624,451,4
1668,1532,1147,4
1669,1656,2094,4
1670,357,3618,5
1671,1862,4620,5
1672,1609,3618,4
1673,419,1147,4
1674,500,1887,4
1675,1218,683,2
1676,621,3181,3
1677,1136,3840,3
1678,808,2338,1
1679,1804,191,3
1680,240,26,5
1681,419,2584,4
1682,928,4698,4
1683,62,1147,4
1684,249,1041,4
1685,1312,3181,3
1686,313,1839,5
1687,10,1428,3
1688,789,194,3
1689,467,2338,2
1690,1642,4113,3
1691,1423,4627,4
1692,1877,4211,4
1693,732,256,3
1694,1893,3181,5
1695,500,1887,4
1696,1279,2478,1
1697,1485,389,3
1698,1863,1691,4
1699,158,964,3
1700,1858,3573,4
1701,965,3618,4
1702,732,624,3
1703,1490,1405,3
1704,1030,1566,4
1705,859,3573,5
1706,922,1411,5
1707,1056,2640,4
1708,698,1147,5
1709,613,3959,4
1710,1061,1617,4
1711,954,1041,5
1712,1863,407,4
1713,709,2230,5
1714,1529,2230,1
1715,609,2580,2
1716,80,2089,3
1717,459,3728,3
1718,1379,1610,4
1719,578,4535,5
1720,1841,26,5
1721,1436,722,4
1722,640,3946,5
1723,1741,3181,4
1724,1781,1411,3
1725,1178,4337,5
1726,1169,1041,4
1727,1893,3181,5
1728,483,324,5
1729,1110,4016,1
1730,527,4620,4
1731,567,1617,3
1732,602,19,2
1733,1232,4337,4
1734,899,2089,2
1735,1257,407,4
1736,841,4410,5
1737,665,4109,2
1738,1221,287,4
1739,396,2025,4
1740,1371,1691,4
1741,1624,2580,2
1742,1211,4337,4
1743,609,2580,2
1744,69,1731,2
1745,749,1566,2
1746,720,2324,3
1747,934,4337,5
1748,902,4620,5
1749,1436,1041,4
1750,1136,4565,5
1751,647,389,5
1752,1704,2584,5
1753,1784,1041,4
1754,84,2039,4
1755,1877,3563,5
1756,1416,722,5
1757,1161,3618,4
1758,1257,1691,4
1759,508,1405,4
1760,1405,995,3
1761,1781,1411,3
1762,1529,1411,4
1763,1364,4410,4
1764,1107,1731,4
1765,466,324,4
1766,74,2094,4
1767,1650,3618,5
1768,1625,943,4
1769,563,4565,3
1770,16,2089,3
1771,1264,3867,4
1772,53,256,5
1773,1668,605,3
1774,1207,2058,3
1775,565,1731,3
1776,100,1041,4
1777,203,2397,4
1778,1806,1388,4
1779,204,3618,4
1780,559,3035,5
1781,1273,2179,5
1782,921,2025,4
1783,1206,1887,5
1784,67,3058,4
1785,1489,3806,5
1786,988,451,4
1787,1792,954,3
1788,547,1839,4
1789,633,3618,4
1790,741,3618,4
1791,1863,4514,3
1792,1502,3234,3
1793,804,32,3
1794,983,2089,2
1795,1405,4565,4
1796,1347,256,4
1797,0,710,3
1798,1021,1691,2
1799,722,3722,4
1800,1598,3953,4
1801,1160,2478,3
1802,482,1610,5
1803,1808,256,4
1804,1645,2338,2
1805,1124,256,4
1806,514,1752,2
1807,817,3573,4
1808,1075,4565,5
1809,1741,1949,2
1810,340,4570,4
1811,396,2025,4
1812,203,2397,4
1813,326,3563,5
1814,1609,256,4
1815,1611,2089,3
1816,538,2094,3
1817,1623,256,4
1818,1300,1411,4
1819,1490,26,5
1820,729,1610,3
1821,1302,1504,3
1822,1741,256,4
1823,1346,3563,4
1824,578,2629,4
1825,1306,710,5
1826,1478,256,4
1827,1175,1041,4
1828,575,552,5
1829,192,3728,3
1830,1821,943,4
1831,787,1581,4
1832,598,4627,5
1833,514,324,3
1834,1162,2230,4
1835,25,4620,5
1836,1599,1147,3
1837,1410,26,5
1838,1042,1455,4
1839,1862,4337,1
1840,466,324,4
1841,1347,1041,4
1842,829,1610,4
1843,1386,3959,5
1844,1854,3855,4
1845,1275,1752,5
1846,867,250,5
1847,1425,3395,3
1848,151,1752,3
1849,1688,407,3
1850,1593,191,2
1851,469,1752,4
1852,787,4698,4
1853,684,1566,5
1854,1863,1691,4
1855,1058,1887,4
1856,256,3806,1
1857,53,1949,4
1858,165,4479,5
1859,1716,4016,3
1860,1602,2025,3
1861,1873,2089,4
1862,1410,26,5
1863,1755,250,4
1864,1763,2089,2
1865,473,995,4
1866,1080,1610,3
1867,84,451,3
1868,836,995,3
1869,1508,1424,4
1870,609,2580,2
1871,1502,1839,4
1872,1622,1731,4
1873,260,3946,4
1874,53,722,4
1875,69,4627,5
1876,1151,4565,5
1877,1877,4698,3
1878,750,407,5
1879,616,394,3
1880,477,3722,4
1881,84,1566,3
1882,1812,4337,4
1883,570,4620,4
1884,547,3728,4
1885,570,1731,4
1886,1710,3618,5
1887,662,1388,5
1888,1488,3334,4
1889,1271,4570,5
1890,1484,1887,3
1891,974,1041,5
1892,441,2338,3
1893,1229,1041,5
1894,151,3561,4
1895,581,407,4
1896,476,2768,5
1897,1450,324,3
1898,1478,256,4
1899,1760,324,4
1900,868,394,2
1901,1202,1617,4
1902,1583,3181,4
1903,1188,1617,3
1904,1873,2089,4
1905,1741,1949,2
1906,1408,1147,1
1907,1750,2478,3
1908,1257,1949,3
1909,153,995,4
1910,1680,954,4
1911,827,1731,4
1912,547,1839,4
1913,43,3334,5
1914,1153,19,5
1915,1620,1028,4
1916,395,3944,4
1917,1221,1424,5
1918,1532,3618,5
1919,1775,4337,3
1920,1397,1238,4
1921,1539,3618,5
1922,817,3573,4
1923,1445,1041,3
1924,1541,3944,4
1925,1531,2291,2
1926,1264,4019,4
1927,1436,1752,3
1928,546,4337,3
1929,1254,3722,4
1930,873,3035,4
1931,1598,4311,1
1932,399,1405,4
1933,473,995,4
1934,48,1619,4
1935,1489,4535,4
1936,1068,1949,5
1937,1221,4535,3
1938,1793,4275,5
1939,910,256,2
1940,1240,3618,3
1941,1377,1752,4
1942,228,1028,5
1943,654,256,3
1944,1623,2324,4
1945,534,4627,4
1946,1294,256,2
1947,662,1388,5
1948,1500,407,3
1949,1166,1388,4
1950,1587,3944,3
1951,1598,3618,5
1952,398,1041,3
1953,1500,407,3
1954,1232,4337,4
1955,38,2478,3
1956,205,3181,4
1957,917,256,4
1958,832,407,4
1959,151,1041,3
1960,1657,1388,3
1961,74,1691,4
1962,1440,324,4
1963,1300,256,4
1964,1004,1610,5
1965,246,683,3
1966,1425,32,4
1967,1755,32,3
1968,398,1147,5
1969,974,3840,1
1970,940,394,4
1971,1777,2629,3
1972,883,286,2
1973,1877,3855,3
1974,1204,4337,5
1975,154,4325,2
1976,1441,3806,2
1977,491,4410,5
1978,792,389,3
1979,264,3944,4
1980,326,3563,5
1981,1620,1028,4
1982,1460,2397,3
1983,280,1041,3
1984,68,3946,4
1985,787,4627,3
1986,1845,710,2
1987,1416,3618,4
1988,1257,2338,4
1989,732,196,4
1990,487,1610,4
1991,1178,3618,5
1992,581,1566,4
1993,154,1041,4
1994,1886,3058,4
1995,1068,1949,5
1996,619,4565,3
1997,569,4337,3
1998,1291,3374,4
1999,1385,4620,3
2000,488,1041,2
2001,1300,4106,5
2002,1161,3618,4
2003,1750,3334,5
2004,1862,4337,1
2005,1260,1147,4
2006,113,4565,4
2007,1436,1147,5
2008,1464,3618,5
2009,1543,995,4
2010,198,3833,4
2011,636,4337,2
2012,1022,1147,3
2013,988,1752,2
2014,789,1455,3
2015,68,3946,4
2016,1648,2089,1
2017,1443,1839,3
2018,595,1619,3
2019,1300,1566,4
2020,1264,4019,4
2021,205,4337,4
2022,827,256,4
2023,1160,2478,3
2024,481,1566,5
2025,1696,4410,5
2026,211,3618,5
2027,1646,324,5
2028,1777,3728,2
2029,1555,1041,4
2030,84,4620,5
2031,160,3370,3
2032,211,1752,5
2033,1473,3370,5
2034,227,3370,4
2035,1400,3370,3
2036,1802,4305,5
2037,458,1147,4
2038,1624,4627,4
2039,804,3561,4
2040,1107,1731,4
2041,1354,710,4
2042,305,1610,3
2043,1291,710,1
2044,681,32,4
2045,74,1566,4
2046,1530,1147,5
2047,1473,605,4
2048,1510,2415,3
2049,420,26,5
2050,283,3959,3
2051,344,3944,4
2052,1454,1752,4
2053,113,2230,4
2054,34,451,5
2055,68,3946,4
2056,988,4410,3
2057,675,256,4
2058,1056,2640,4
2059,1221,4305,4
2060,1642,2629,3
2061,903,4337,5
2062,1099,2584,3
2063,851,4275,5
2064,1624,3944,5
2065,483,324,5
2066,986,3563,4
2067,84,995,5
2068,311,1388,3
2069,413,2025,4
2070,1502,2629,3
2071,55,717,5
2072,479,3563,4
2073,554,3618,4
2074,1768,3618,4
2075,1626,451,4
2076,1759,2089,3
2077,188,4337,5
2078,139,394,4
2079,278,3833,2
2080,1190,3058,3
2081,1145,1411,5
2082,1648,2089,1
2083,1271,4620,5
2084,1483,32,2
2085,1405,1691,4
2086,1877,1619,3
2087,356,3618,4
2088,1405,256,4
2089,1865,1411,5
2090,1510,2415,3
2091,1346,3563,4
2092,578,2169,4
2093,1350,3953,3
2094,717,954,4
2095,1340,2179,4
2096,1759,2089,3
2097,1300,2324,4
2098,1473,605,4
2099,1624,1752,4
2100,100,4565,4
2101,1300,407,4
2102,1257,717,2
2103,1473,605,4
2104,1137,3944,3
2105,1504,2094,3
2106,577,1610,5
2107,288,1411,4
2108,1085,3370,4
2109,629,2478,4
2110,425,3855,3
2111,602,19,2
2112,47,683,3
2113,859,3573,5
2114,1358,1041,4
2115,1794,3959,4
2116,1786,3058,3
2117,1221,1839,3
2118,1664,1731,4
2119,799,256,5
2120,336,4627,2
2121,100,3181,4
2122,854,1041,5
2123,534,4627,4
2124,1405,3181,5
2125,1161,256,4
2126,1510,2230,3
2127,1312,1041,3
2128,1450,995,4
2129,1131,4570,5
2130,1624,710,2
2131,832,3618,5
2132,894,324,5
2133,983,2089,2
2134,675,1752,4
2135,655,3035,4
2136,1093,3631,4
2137,487,3370,4
2138,1750,4019,4
2139,1283,3728,4
2140,80,3334,4
2141,1414,3944,3
2142,529,3944,3
2143,1773,4628,4
2144,1055,324,3
2145,805,2039,5
2146,801,3618,5
2147,1768,256,4
2148,550,954,4
2149,1848,1041,3
2150,1502,1839,4
2151,165,4479,5
2152,255,1801,4
2153,1598,451,3
2154,1774,4106,5
2155,1056,2640,4
2156,1291,3953,5
2157,74,683,4
2158,100,3181,4
2159,869,3944,4
2160,1264,4019,4
2161,654,1752,5
2162,831,717,3
2163,158,2640,3
2164,61,1422,4
2165,1408,4337,4
2166,729,394,2
2167,1750,3334,5
2168,1452,2179,5
2169,1229,1041,5
2170,280,65,4
2171,1221,1599,4
2172,675,1752,4
2173,459,1428,3
2174,1640,2039,5
2175,1405,1238,4
2176,680,3618,3
2177,1778,1388,3
2178,1473,191,3
2179,972,3631,4
2180,1893,3618,4
2181,1416,3618,4
2182,1770,1555,5
2183,1873,3631,5
2184,1837,3058,4
2185,227,1388,3
2186,1494,4565,4
2187,1257,1691,4
2188,488,3618,4
2189,717,4627,4
2190,1560,3618,4
2191,1258,1610,4
2192,902,4620,5
2193,570,3618,5
2194,1741,4565,3
2195,851,4275,5
2196,1862,4620,5
2197,1886,3611,3
2198,547,3728,4
2199,1583,1041,4
2200,573,1555,3
2201,1466,1555,5
2202,1850,1555,3
2203,1021,1691,2
2204,1107,3833,5
2205,1613,4535,3
2206,1406,1887,4
2207,489,4337,4
2208,222,722,2
2209,165,2415,3
2210,1383,2637,5
2211,1185,3304,3
2212,1778,2089,3
2213,832,1752,4
2214,1423,4627,4
2215,53,1949,4
2216,1302,4113,5
2217,368,2039,3
2218,1675,3944,4
2219,1309,3181,4
2220,1221,4305,4
2221,1217,995,2
2222,1543,1752,4
2223,1509,1610,4
2224,505,256,2
2225,1436,722,4
2226,851,4275,5
2227,1368,324,3
2228,992,32,3
2229,965,1041,4
2230,1775,1147,5
2231,617,1388,4
2232,1709,710,4
2233,274,2089,4
2234,621,4565,4
2235,1337,995,4
2236,1517,4113,4
2237,983,2089,2
2238,724,2058,5
2239,1257,407,3
2240,1559,1147,4
2241,1462,1619,3
2242,1698,2230,4
2243,1794,3959,4
2244,259,3304,3
2245,808,256,4
2246,1023,4570,4
2247,1877,3611,3
2248,251,1731,4
2249,1395,250,4
2250,326,3722,3
2251,1170,256,4
2252,1688,722,4
2253,550,954,4
2254,115,2169,3
2255,1692,4565,5
2256,732,1041,1
2257,1530,1147,5
2258,544,1796,4
2259,675,4565,4
2260,974,1147,4
2261,1099,2584,3
2262,832,1752,4
2263,1806,2089,3
2264,1489,3038,4
2265,1806,3064,4
2266,575,1622,5
2267,654,3181,5
2268,434,1731,3
2269,1642,3038,4
2270,1661,2397,5
2271,992,32,3
2272,74,3953,4
2273,648,3944,4
2274,1802,1839,3
2275,494,3038,4
2276,191,1555,3
2277,254,4337,4
2278,1161,1566,4
2279,563,196,4
2280,778,3944,3
2281,918,1147,4
2282,399,1610,5
2283,837,3953,3
2284,450,1731,4
2285,255,1555,4
2286,1232,4337,4
2287,74,407,4
2288,367,1555,3
2289,1703,3618,4
2290,1541,1555,3
2291,6,26,3
2292,1257,2338,3
2293,369,4337,4
2294,741,3181,4
2295,1781,943,4
2296,837,3953,3
2297,0,2338,1
2298,55,1606,3
2299,313,780,3
2300,733,4627,5
2301,227,3370,4
2302,1713,3035,4
2303,1405,256,4
2304,1462,3058,4
2305,1806,2089,3
2306,1302,4628,4
2307,833,3181,4
2308,100,4565,4
2309,255,3035,4
2310,504,324,2
2311,1299,1779,4
2312,1384,256,4
2313,1443,3234,4
2314,567,1179,5
2315,1654,256,1
2316,126,256,5
2317,1354,710,4
2318,954,3181,5
2319,699,3038,5
2320,469,3618,5
2321,192,1839,4
2322,1624,1752,4
2323,280,65,4
2324,74,407,4
2325,1760,324,4
2326,1141,2025,4
2327,51,3334,5
2328,1097,407,4
2329,1529,3370,5
2330,188,4337,5
2331,53,256,5
2332,399,1405,4
2333,185,3944,4
2334,1340,2179,4
2335,727,3611,4
2336,1508,4042,5
2337,1893,451,4
2338,1640,2039,5
2339,1759,3035,3
2340,609,2580,2
2341,251,256,4
2342,1882,3944,4
2343,1884,4661,3
2344,154,1617,1
2345,1450,995,4
2346,1763,2478,2
2347,143,683,3
2348,1257,1821,3
2349,827,1821,4
2350,1786,3058,3
2351,1484,1887,3
2352,0,710,3
2353,126,324,4
2354,1802,1796,4
2355,410,3944,1
2356,1395,1731,4
2357,773,1610,4
2358,1135,4570,3
2359,1347,1041,4
2360,1316,3304,4
2361,856,4337,4
2362,725,3944,5
2363,1741,4565,3
2364,264,3944,4
2365,74,3833,4
2366,842,324,3
2367,832,3840,3
2368,357,3618,5
2369,951,2324,4
2370,656,256,3
2371,547,1599,4
2372,244,3903,5
2373,1591,710,1
2374,754,1405,4
2375,913,3035,2
2376,1291,3953,2
2377,933,1617,3
2378,974,1731,3
2379,1024,1555,3
2380,1845,710,2
2381,1543,1752,4
2382,25,4620,5
2383,728,3072,4
2384,74,1691,4
2385,756,65,3
2386,1027,4275,4
2387,1576,1147,3
2388,452,1617,4
2389,1221,1504,3
2390,1646,324,5
2391,951,3561,3
2392,1405,1752,2
2393,934,4337,5
2394,1206,1887,5
2395,21,1411,5
2396,150,256,5
2397,1337,995,4
2398,1745,3944,4
2399,974,717,5
2400,356,3618,4
2401,714,1796,4
2402,579,2415,2
2403,313,4412,4
2404,1436,1041,4
2405,1282,1560,2
2406,540,4109,3
2407,1383,1388,4
2408,1502,1839,4
2409,1257,2338,4
2410,63,3618,4
2411,579,2230,4
2412,1519,1041,4
2413,1019,3944,1
2414,245,1555,4
2415,1345,3618,5
2416,369,2058,1
2417,576,2089,3
2418,534,1411,5
2419,154,1147,4
2420,254,710,2
2421,1046,3722,3
2422,202,4337,2
2423,928,4698,4
2424,894,324,5
2425,1630,4295,2
2426,787,1581,4
2427,795,3953,4
2428,56,1731,4
2429,61,1422,4
2430,1624,1147,5
2431,1124,1147,4
2432,81,1619,5
2433,259,1619,3
2434,1257,1691,3
2435,62,1147,4
2436,1502,917,5
2437,714,535,3
2438,1436,65,3
2439,1778,3631,4
2440,1505,32,4
2441,1502,1839,4
2442,1812,3374,3
2443,245,2637,3
2444,666,4211,3
2445,573,1555,3
2446,1656,1555,5
2447,1508,1333,3
2448,1086,4106,4
2449,1046,3722,3
2450,150,256,5
2451,1625,3639,4
2452,1163,3824,4
2453,1893,4565,5
2454,1112,3611,3
2455,1537,4627,3
2456,255,3035,4
2457,1394,1555,4
2458,1628,1731,4
2459,575,1622,5
2460,1494,4565,4
2461,667,4578,4
2462,895,4627,3
2463,1409,4620,5
2464,613,3959,4
2465,61,1555,4
2466,1014,1555,4
2467,578,1333,4
2468,367,3370,1
2469,836,722,2
2470,860,451,5
2471,458,1147,4
2472,567,4155,5
2473,1583,1041,4
2474,733,4627,5
2475,412,1731,4
2476,1679,3181,3
2477,754,1755,2
2478,1405,4565,4
2479,849,4295,5
2480,328,3072,3
2481,74,1752,2
2482,681,32,4
2483,1408,1731,3
2484,729,394,2
2485,299,2632,3
2486,579,2415,2
2487,1484,1732,4
2488,727,3611,4
2489,15,3101,3
2490,919,3618,4
2491,412,4627,4
2492,954,1041,5
2493,366,510,4
2494,1741,2727,3
2495,1153,19,4
2496,1797,4155,5
2497,1097,1752,3
2498,1508,1796,5
2499,1732,3840,3
2500,1873,3631,5
2501,1674,2230,5
2502,1849,4578,4
2503,1574,1422,5
2504,613,3959,4
2505,59,943,5
2506,540,4109,3
2507,556,394,2
2508,1336,1411,5
2509,139,3944,5
2510,139,3944,3
2511,859,2089,1
2512,732,2492,5
2513,502,1555,5
2514,518,3903,5
2515,476,3101,5
2516,191,1555,4
2517,360,4620,2
2518,808,256,4
2519,1848,2212,5
2520,1681,3944,3
2521,434,1731,3
2522,245,1555,4
2523,808,717,3
2524,483,324,5
2525,268,3035,3
2526,355,4155,5
2527,661,250,3
2528,1675,394,1
2529,951,2727,5
2530,833,1691,2
2531,1129,4565,5
2532,833,3833,4
2533,1198,3395,4
2534,192,3234,4
2535,414,3181,4
2536,1056,389,4
2537,238,1388,3
2538,1802,1796,4
2539,1485,2397,5
2540,476,3101,5
2541,518,4627,2
2542,1688,4337,4
2543,74,1691,4
2544,1532,4565,3
2545,1078,1555,4
2546,1286,3618,4
2547,732,256,3
2548,1408,1731,3
2549,1175,32,4
2550,1508,3806,3
2551,1541,1555,3
2552,244,2478,3
2553,1812,3374,3
2554,1621,3867,5
2555,249,3618,4
2556,251,1041,4
2557,151,2727,4
2558,1677,3631,4
2559,1615,1187,3
2560,150,3903,3
2561,1358,3639,3
2562,65,1599,5
2563,405,3944,1
2564,1510,2415,3
2565,278,3833,2
2566,1889,4627,4
2567,1859,647,3
2568,1257,1691,3
2569,1312,3181,3
2570,853,3618,5
2571,1741,256,4
2572,675,4627,4
2573,524,2089,3
2574,1779,1555,3
2575,628,2230,4
2576,1394,3944,3
2577,53,1238,4
2578,1205,1388,4
2579,971,1555,4
2580,654,256,3
2581,1255,1555,2
2582,1056,2640,4
2583,1718,2203,4
2584,1115,1622,4
2585,705,2094,2
2586,10,535,4
2587,1042,1455,4
2588,1347,256,4
2589,38,2727,3
2590,1395,4081,4
2591,249,4627,4
2592,1005,2203,5
2593,1873,2089,4
2594,1682,683,1
2595,1675,3064,4
2596,924,3618,5
2597,1646,324,5
2598,1368,324,5
2599,1624,1949,3
2600,822,1935,4
2601,48,1619,4
2602,701,3035,4
2603,1466,1555,5
2604,542,1187,4
2605,1082,3903,5
2606,634,3618,5
2607,491,4410,5
2608,629,65,4
2609,1779,2203,1
2610,1117,3590,4
2611,74,407,4
2612,1685,1731,5
2613,1185,1887,4
2614,1026,954,3
2615,1485,2230,4
2616,931,3101,4
2617,1493,4081,5
2618,673,954,5
2619,47,683,3
2620,1896,2727,2
2621,668,1200,5
2622,1395,1041,4
2623,1410,1555,4
2624,652,1801,2
2625,1335,1610,4
2626,1614,1617,3
2627,565,1731,3
2628,1436,1041,4
2629,399,1555,4
2630,1446,1555,4
2631,1709,1405,4
2632,1618,3035,4
2633,554,2324,3
2634,1863,451,3
2635,1086,4106,4
2636,1508,1333,3
2637,1114,3944,3
2638,804,32,3
2639,1257,1731,2
2640,1485,389,3
2641,972,2089,3
2642,563,196,4
2643,399,4286,4
2644,766,3631,4
2645,1218,683,2
2646,1169,250,4
2647,1741,2727,3
2648,1550,324,5
2649,53,256,4
2650,316,654,4
2651,699,4113,5
2652,1105,3618,4
2653,255,3944,5
2654,1580,3618,3
2655,502,1555,5
2656,789,194,3
2657,1317,3682,5
2658,100,4565,4
2659,903,1147,4
2660,1080,1555,4
2661,1178,3618,5
2662,59,943,5
2663,53,1041,4
2664,932,4628,5
2665,1508,1796,4
2666,1412,654,4
2667,827,4106,5
2668,71,1555,4
2669,1044,2058,4
2670,1565,286,3
2671,1642,4113,3
2672,1221,2629,3
2673,1300,2324,4
2674,38,2727,3
2675,1087,2580,4
2676,399,2094,2
2677,167,4535,4
2678,903,4337,5
2679,313,4535,5
2680,1163,722,3
2681,1084,1755,4
2682,80,3334,4
2683,1808,256,4
2684,1893,4620,3
2685,686,4295,3
2686,1445,2727,3
2687,187,1752,3
2688,1395,1731,4
2689,1741,256,4
2690,720,2324,3
2691,579,2230,4
2692,126,324,4
2693,328,3072,3
2694,374,4514,5
2695,1080,1555,4
2696,1741,4106,4
2697,957,4698,4
2698,931,3101,4
2699,578,3806,4
2700,322,250,3
2701,746,1755,5
2702,1150,3035,4
2703,86,1755,5
2704,1654,256,1
2705,749,510,4
2706,1058,3611,4
2707,798,1949,1
2708,922,1411,5
2709,1159,722,3
2710,84,2100,4
2711,778,1179,5
2712,787,3631,4
2713,656,3181,4
2714,1163,3824,4
2715,222,4081,4
2716,1191,1560,4
2717,1490,1617,4
2718,1571,1755,4
2719,556,1405,4
2720,222,1041,5
2721,1159,722,3
2722,198,3903,5
2723,1528,4081,4
2724,465,1731,4
2725,139,2478,2
2726,1062,1555,4
2727,1486,3181,4
2728,609,1755,3
2729,1666,4337,4
2730,514,722,2
2731,251,1041,4
2732,255,1779,4
2733,762,1935,4
2734,1765,3944,4
2735,1395,1731,4
2736,259,1935,4
2737,1627,3953,5
2738,658,1610,5
2739,992,1949,2
2740,1169,250,4
2741,1614,1617,3
2742,539,4565,5
2743,1806,4578,5
2744,1555,654,3
2745,1574,1422,5
2746,1172,1041,4
2747,1142,2025,2
2748,485,4042,4
2749,1450,324,3
2750,396,2025,4
2751,1221,3038,4
2752,1093,4627,4
2753,1806,26,4
2754,508,1405,4
2755,712,3944,3
2756,629,65,4
2757,1881,1028,4
2758,1291,3953,5
2759,919,3618,4
2760,1384,2324,2
2761,1845,1821,2
2762,1862,4337,2
2763,249,4627,4
2764,1541,3944,3
2765,580,26,2
2766,390,4698,4
2767,1642,4305,5
2768,1093,3944,5
2769,1812,4337,4
2770,84,2100,4
2771,151,4311,4
2772,579,4479,3
2773,1470,1041,2
2774,718,1619,4
2775,422,1566,4
2776,899,4627,3
2777,1292,2415,2
2778,1240,1752,4
2779,1863,3563,4
2780,1674,2230,5
2781,972,3631,4
2782,1464,2324,5
2783,398,717,5
2784,126,256,5
2785,609,4081,5
2786,581,1566,4
2787,191,4155,3
2788,934,4337,5
2789,972,2025,3
2790,222,722,2
2791,74,1566,4
2792,289,394,1
2793,1807,654,3
2794,1508,4628,4
2795,675,3953,4
2796,818,4578,3
2797,1614,4627,3
2798,1715,2640,4
2799,965,256,5
2800,155,4081,4
2801,1870,3944,4
2802,860,4661,4
2803,203,2397,4
2804,17,4286,4
2805,1055,324,3
2806,396,1179,5
2807,413,4286,3
2808,1123,1910,4
2809,205,4661,2
2810,727,3611,4
2811,1045,4275,2
2812,556,1405,4
2813,167,917,5
2814,483,324,5
2815,280,1041,3
2816,554,2324,3
2817,787,4627,3
2818,1257,1731,2
