user,item,feature,rate
2,1906,"[[1731, 1], [709, 1]]",4
86,2813,"[[508, 1], [186, 1], [1093, 1]]",2
81,3816,"[[1092, 1], [1019, 1]]",5
37,2653,"[[1243, 1]]",5
54,3091,"[[186, 1], [607, 1]]",4
22,2193,"[[186, 1], [799, 1], [761, 1]]",4
50,4935,"[[101, 1], [607, 1]]",4
31,5152,"[[1009, 1], [1529, 1]]",4
102,389,"[[1096, 1], [1397, 1], [1874, 1], [1479, 1], [385, 1]]",3
37,4278,"[[1458, 1], [964, 1], [428, 1], [1928, 1]]",4
4,2236,"[[1869, 1], [2043, 1], [1078, 1], [1873, 1], [565, 1], [1213, 1], [324, 1], [2073, 1]]",4
37,199,"[[268, 1], [1487, 1], [1956, 1], [312, 1]]",5
3,1975,"[[100, 1], [186, 1], [246, 1]]",2
149,491,"[[941, 1], [1078, 1]]",3
16,2182,"[[1479, 1]]",5
36,2123,"[[1278, 1], [1777, 1]]",5
92,989,"[[445, 1], [445, 1]]",4
91,1888,"[[1479, 1], [1210, 1], [1514, 1]]",4
16,4104,"[[268, 1], [460, 1], [1479, 1]]",1
97,638,"[[476, 1]]",5
26,3640,"[[222, 1]]",4
60,622,"[[694, 1], [1352, 1]]",3
83,796,"[[1273, 1], [655, 1]]",4
96,2835,"[[186, 1], [675, 1], [1479, 1], [186, 1]]",3
44,798,"[[163, 1], [934, 1]]",4
62,3917,"[[1213, 1]]",4
92,2722,"[[268, 1], [423, 1], [515, 1]]",4
141,2338,"[[21, 1]]",5
10,3323,"[[1402, 1], [592, 1], [256, 1]]",4
37,2557,"[[1479, 1], [1273, 1]]",5
18,5020,"[[596, 1], [1643, 1]]",4
99,3844,"[[1441, 1], [1479, 1]]",5
30,2834,"[[508, 1], [1005, 1], [2089, 1]]",4
59,2693,"[[757, 1], [1889, 1], [556, 1], [243, 1]]",3
92,453,"[[1078, 1], [1023, 1], [1914, 1]]",4
42,4669,"[[592, 1], [1267, 1], [246, 1], [1928, 1]]",5
92,1538,"[[152, 1], [941, 1], [581, 1], [1078, 1], [1213, 1]]",4
41,2511,"[[1925, 1]]",5
26,3346,"[[1372, 1], [689, 1], [268, 1], [1155, 1], [460, 1], [565, 1], [1874, 1]]",4
70,39,"[[581, 1]]",2
39,3555,"[[1046, 1], [1536, 1], [1963, 1], [926, 1]]",3
10,3989,"[[795, 1]]",5
47,5059,"[[1023, 1], [596, 1]]",5
72,1648,"[[142, 1], [946, 1]]",5
29,2690,"[[581, 1]]",5
131,340,"[[1479, 1], [1278, 1]]",3
19,3810,"[[539, 1], [777, 1], [1536, 1]]",4
78,3046,"[[2079, 1], [191, 1], [1567, 1]]",3
26,5184,"[[1093, 1], [777, 1], [137, 1], [437, 1], [1263, 1], [137, 1]]",4
87,3139,"[[355, 1], [1479, 1], [1164, 1], [736, 1]]",3
145,5154,"[[1146, 1]]",5
129,3797,"[[1273, 1], [1867, 1]]",4
120,4954,"[[293, 1], [689, 1], [969, 1], [327, 1]]",4
67,1002,"[[795, 1], [1979, 1]]",4
92,4983,"[[1213, 1]]",3
144,3264,"[[268, 1], [581, 1], [835, 1], [777, 1], [1213, 1]]",2
140,2845,"[[757, 1], [1096, 1], [186, 1], [2046, 1], [230, 1], [1928, 1], [1213, 1], [345, 1]]",4
144,3091,"[[1243, 1], [1405, 1]]",3
108,3019,"[[941, 1], [1093, 1], [705, 1], [2071, 1], [605, 1]]",4
151,3300,"[[1780, 1], [246, 1], [913, 1]]",4
18,4021,"[[1155, 1], [186, 1], [596, 1]]",4
151,1864,"[[268, 1], [768, 1], [2087, 1]]",3
149,4548,"[[1956, 1]]",5
76,2080,"[[1372, 1], [293, 1], [83, 1], [1040, 1], [268, 1], [581, 1], [1873, 1], [1001, 1], [1071, 1], [1314, 1], [1213, 1], [77, 1], [1213, 1]]",2
64,3007,"[[1372, 1], [157, 1], [152, 1], [186, 1], [643, 1], [565, 1], [1378, 1], [799, 1], [992, 1], [1213, 1]]",4
64,4972,"[[1096, 1], [186, 1], [1874, 1], [757, 1]]",4
110,659,"[[1423, 1], [1213, 1]]",4
116,2209,"[[186, 1], [386, 1], [324, 1], [1956, 1]]",4
88,3570,"[[1654, 1], [1632, 1]]",5
89,1632,"[[705, 1], [182, 1], [1397, 1]]",5
56,868,"[[694, 1], [131, 1], [995, 1], [2073, 1], [1104, 1]]",5
99,4581,"[[1657, 1]]",3
54,2469,"[[289, 1]]",4
92,79,"[[1023, 1]]",3
92,4490,"[[581, 1], [941, 1], [1397, 1]]",3
90,807,"[[1213, 1], [1567, 1], [1213, 1]]",2
59,2234,"[[309, 1], [1200, 1], [975, 1], [236, 1], [127, 1]]",4
122,175,"[[1674, 1], [965, 1], [77, 1], [1155, 1], [1271, 1]]",4
3,4441,"[[711, 1], [1600, 1]]",4
140,1969,"[[47, 1], [1714, 1], [694, 1], [101, 1], [1023, 1], [1874, 1], [1319, 1], [1213, 1], [1277, 1], [1104, 1]]",3
106,2639,"[[602, 1]]",4
144,4758,"[[965, 1], [581, 1], [1886, 1], [2092, 1], [1677, 1], [1956, 1], [124, 1], [1213, 1]]",5
17,4549,"[[2016, 1], [961, 1]]",5
7,4778,"[[294, 1], [1341, 1], [1078, 1]]",4
98,4934,"[[428, 1], [2002, 1]]",4
83,3247,"[[1738, 1], [249, 1], [1738, 1]]",3
16,4940,"[[1172, 1], [1479, 1], [1521, 1]]",5
152,841,"[[1315, 1]]",4
100,2591,"[[361, 1], [506, 1]]",4
10,4808,"[[558, 1], [1873, 1], [143, 1], [186, 1], [565, 1], [1210, 1], [905, 1], [1407, 1]]",4
76,4681,"[[1849, 1]]",1
63,2986,"[[268, 1], [643, 1], [246, 1], [1956, 1]]",3
111,4168,"[[137, 1], [644, 1], [311, 1]]",5
108,4804,"[[871, 1], [314, 1], [1874, 1]]",4
4,252,"[[736, 1], [1536, 1], [1479, 1], [1210, 1], [292, 1]]",5
88,798,"[[186, 1], [1880, 1], [1078, 1]]",4
1,3381,"[[460, 1], [186, 1], [604, 1], [1044, 1], [596, 1]]",5
92,1466,"[[1397, 1]]",4
61,695,"[[1479, 1]]",2
118,891,"[[62, 1], [644, 1]]",2
34,2651,"[[445, 1]]",4
151,2544,"[[1044, 1], [1780, 1]]",4
128,7,"[[152, 1], [888, 1]]",5
149,614,"[[1632, 1], [1023, 1], [1479, 1], [596, 1], [1419, 1], [1213, 1]]",4
75,4665,"[[278, 1], [1956, 1]]",4
89,298,"[[1757, 1], [1423, 1]]",5
30,3910,"[[565, 1], [230, 1]]",5
114,2315,"[[1423, 1]]",4
10,1367,"[[1897, 1], [891, 1], [491, 1], [643, 1], [1567, 1], [319, 1], [385, 1], [1162, 1], [1949, 1], [1096, 1], [246, 1], [1213, 1]]",4
64,1224,"[[705, 1], [757, 1], [643, 1]]",2
7,1919,"[[1546, 1]]",5
114,144,"[[847, 1], [479, 1], [255, 1], [1104, 1]]",4
110,1880,"[[792, 1], [1397, 1], [2073, 1], [308, 1], [731, 1]]",2
56,4285,"[[1873, 1], [142, 1], [191, 1], [230, 1], [1213, 1]]",5
69,1312,"[[1213, 1]]",2
16,3173,"[[943, 1]]",4
99,3051,"[[1938, 1], [1397, 1], [1874, 1], [1213, 1]]",4
32,198,"[[1023, 1], [580, 1]]",5
46,3681,"[[294, 1], [2058, 1]]",5
16,416,"[[1975, 1]]",4
108,2227,"[[777, 1], [1874, 1], [1679, 1]]",3
123,7,"[[2048, 1], [101, 1]]",5
98,4955,"[[272, 1]]",2
147,1444,"[[1913, 1]]",4
100,4294,"[[941, 1], [694, 1], [186, 1], [59, 1], [1104, 1], [959, 1], [186, 1], [1315, 1]]",4
151,4995,"[[592, 1], [786, 1]]",3
50,3964,"[[1503, 1], [1674, 1], [1040, 1], [835, 1], [509, 1], [1963, 1], [319, 1], [1213, 1], [731, 1], [914, 1], [456, 1], [1572, 1]]",3
100,1840,"[[460, 1], [1423, 1], [1369, 1]]",3
90,2712,"[[2034, 1], [589, 1], [588, 1], [565, 1], [931, 1], [565, 1], [277, 1]]",1
94,887,"[[289, 1], [1931, 1], [596, 1]]",4
50,258,"[[88, 1]]",3
4,3223,"[[69, 1]]",1
88,3531,"[[341, 1]]",1
142,2828,"[[324, 1]]",5
78,2218,"[[1567, 1], [446, 1]]",5
147,4277,"[[268, 1], [565, 1], [436, 1], [777, 1]]",4
28,289,"[[1085, 1]]",4
1,4631,"[[1397, 1], [88, 1], [952, 1], [1278, 1]]",3
29,1666,"[[1670, 1], [1085, 1], [1925, 1], [643, 1], [1479, 1], [1979, 1], [1062, 1]]",5
120,2532,"[[268, 1], [1979, 1]]",3
50,454,"[[47, 1], [1024, 1], [1692, 1], [1099, 1], [1023, 1], [731, 1], [1104, 1], [694, 1], [186, 1], [137, 1], [1639, 1], [1126, 1], [102, 1], [1475, 1]]",2
10,4062,"[[941, 1], [689, 1], [1729, 1], [280, 1], [1323, 1], [1210, 1], [1521, 1], [102, 1], [1888, 1], [845, 1], [2071, 1], [545, 1]]",5
14,747,"[[1372, 1], [268, 1], [83, 1]]",2
77,4838,"[[1818, 1]]",4
146,3300,"[[689, 1], [929, 1], [1201, 1], [551, 1], [1155, 1], [145, 1], [186, 1], [738, 1], [501, 1], [1213, 1], [731, 1], [1874, 1]]",3
4,2939,"[[186, 1], [2031, 1]]",3
38,1293,"[[711, 1], [1409, 1]]",4
59,3010,"[[1023, 1], [924, 1], [228, 1]]",5
135,604,"[[294, 1]]",4
140,1135,"[[1423, 1]]",4
61,4416,"[[1567, 1], [596, 1], [1567, 1], [1479, 1]]",4
110,645,"[[1897, 1], [1096, 1], [331, 1]]",4
149,4077,"[[15, 1], [1126, 1], [1423, 1]]",4
113,1085,"[[1290, 1], [1078, 1]]",4
31,3800,"[[592, 1], [891, 1], [186, 1], [428, 1], [1213, 1]]",5
102,2234,"[[596, 1]]",4
8,3714,"[[1423, 1]]",5
3,3966,"[[592, 1], [1479, 1], [1956, 1]]",4
98,5132,"[[1839, 1], [186, 1], [565, 1], [901, 1], [604, 1], [931, 1]]",4
85,4097,"[[1874, 1]]",5
92,4159,"[[941, 1], [1224, 1]]",4
83,3904,"[[853, 1], [853, 1]]",3
142,3009,"[[1770, 1], [152, 1]]",5
145,228,"[[1091, 1]]",5
52,1523,"[[581, 1], [1059, 1], [186, 1], [592, 1]]",5
80,2568,"[[581, 1], [565, 1], [588, 1]]",4
143,3357,"[[560, 1]]",4
88,3099,"[[1397, 1]]",5
31,398,"[[1873, 1], [186, 1], [1731, 1], [246, 1], [1129, 1]]",5
120,654,"[[268, 1], [1479, 1], [246, 1], [1243, 1]]",5
122,4459,"[[293, 1], [1155, 1], [835, 1]]",4
48,1574,"[[24, 1], [581, 1], [1155, 1], [565, 1], [421, 1], [1372, 1], [268, 1], [1757, 1]]",2
132,869,"[[891, 1], [596, 1], [1279, 1]]",5
23,4551,"[[186, 1]]",2
67,645,"[[1356, 1], [1900, 1], [2036, 1], [987, 1], [1948, 1], [1946, 1]]",3
134,3604,"[[1582, 1]]",5
72,4943,"[[195, 1], [1423, 1]]",4
147,1185,"[[69, 1], [694, 1], [1023, 1], [184, 1], [728, 1], [1122, 1], [694, 1]]",4
74,795,"[[1163, 1], [689, 1], [1172, 1]]",5
144,4246,"[[656, 1], [1643, 1], [1323, 1]]",5
50,3091,"[[941, 1], [1155, 1], [761, 1], [61, 1]]",4
106,3831,"[[268, 1], [777, 1]]",3
115,4047,"[[955, 1], [1873, 1]]",2
85,2488,"[[2055, 1], [1946, 1], [1104, 1]]",4
40,4559,"[[941, 1], [1652, 1], [580, 1]]",5
79,331,"[[428, 1]]",3
15,988,"[[293, 1]]",3
87,568,"[[15, 1], [604, 1], [1338, 1]]",4
115,991,"[[186, 1]]",3
11,3810,"[[1155, 1], [835, 1], [1059, 1], [777, 1], [246, 1]]",3
50,4861,"[[47, 1], [1023, 1], [428, 1]]",5
69,2383,"[[694, 1], [822, 1], [428, 1], [730, 1], [1213, 1], [1104, 1]]",4
102,1989,"[[186, 1], [137, 1]]",4
20,5020,"[[1368, 1]]",3
40,3322,"[[1692, 1], [256, 1], [1423, 1]]",4
88,3754,"[[186, 1], [526, 1], [690, 1], [249, 1]]",4
147,2343,"[[551, 1], [508, 1], [738, 1], [137, 1], [1530, 1], [1423, 1], [1956, 1], [1475, 1]]",3
9,149,"[[583, 1], [1273, 1]]",5
66,2415,"[[926, 1], [246, 1]]",4
122,1701,"[[757, 1], [689, 1], [1714, 1], [1679, 1], [293, 1]]",4
48,4195,"[[2024, 1], [1539, 1], [1023, 1], [1931, 1]]",4
22,1285,"[[268, 1], [607, 1], [1874, 1], [1213, 1]]",4
129,478,"[[1023, 1], [137, 1], [2057, 1], [1475, 1]]",4
20,251,"[[1273, 1], [62, 1]]",4
34,389,"[[1874, 1]]",3
10,4496,"[[1548, 1], [1213, 1]]",4
31,1443,"[[689, 1], [694, 1], [1213, 1]]",5
49,2773,"[[1047, 1], [62, 1], [1258, 1]]",5
108,498,"[[426, 1]]",4
105,155,"[[1248, 1], [1479, 1], [1189, 1]]",4
115,202,"[[565, 1], [249, 1]]",4
144,2838,"[[1162, 1], [761, 1]]",5
6,4378,"[[635, 1], [1283, 1], [1850, 1], [1928, 1], [344, 1], [1928, 1]]",4
71,513,"[[1155, 1], [1928, 1], [124, 1], [1900, 1]]",4
91,3656,"[[140, 1]]",5
146,1649,"[[1874, 1]]",4
144,1162,"[[137, 1], [1479, 1], [1874, 1]]",4
22,712,"[[1925, 1], [1874, 1]]",3
119,4525,"[[186, 1], [1023, 1]]",4
64,4275,"[[795, 1], [838, 1]]",5
2,1842,"[[596, 1]]",4
105,3272,"[[101, 1], [1423, 1], [605, 1]]",4
10,385,"[[1273, 1], [646, 1]]",4
121,4874,"[[1096, 1], [1023, 1], [731, 1]]",4
33,2775,"[[1869, 1], [186, 1]]",4
101,595,"[[592, 1], [565, 1], [607, 1], [1874, 1], [59, 1], [61, 1]]",5
85,659,"[[920, 1], [790, 1]]",4
20,1528,"[[2084, 1]]",4
58,2224,"[[1690, 1]]",3
50,1370,"[[1315, 1]]",4
78,4512,"[[1162, 1], [274, 1], [1880, 1], [319, 1], [966, 1], [336, 1], [605, 1], [1897, 1]]",4
56,1766,"[[1873, 1], [1418, 1], [980, 1], [1315, 1], [1873, 1]]",4
50,5158,"[[131, 1], [1613, 1]]",4
83,2754,"[[1506, 1], [1584, 1], [428, 1]]",4
103,3699,"[[1479, 1]]",2
108,205,"[[1093, 1], [643, 1], [1433, 1], [1273, 1], [1732, 1], [1530, 1]]",4
98,3825,"[[1273, 1]]",3
26,305,"[[993, 1], [1628, 1], [1874, 1], [476, 1], [709, 1]]",5
10,4713,"[[605, 1]]",2
138,659,"[[152, 1]]",5
152,490,"[[771, 1], [969, 1]]",4
149,19,"[[152, 1]]",3
152,3124,"[[2000, 1], [1135, 1]]",5
128,3042,"[[1093, 1], [1117, 1]]",4
39,4731,"[[1213, 1], [1563, 1], [1563, 1]]",4
4,2301,"[[15, 1], [268, 1], [835, 1], [1639, 1], [565, 1], [1785, 1], [236, 1]]",4
50,2095,"[[728, 1]]",3
70,1449,"[[736, 1]]",4
102,3377,"[[736, 1], [1246, 1], [1023, 1], [25, 1], [445, 1], [476, 1]]",3
139,1529,"[[293, 1], [1155, 1], [421, 1], [496, 1], [516, 1], [1306, 1]]",3
1,3045,"[[622, 1]]",2
67,1243,"[[307, 1]]",5
104,4906,"[[1730, 1], [1273, 1]]",4
7,1293,"[[1978, 1], [460, 1], [795, 1], [26, 1]]",3
56,4853,"[[1093, 1], [2079, 1], [137, 1], [969, 1]]",4
53,2678,"[[186, 1], [1023, 1]]",2
111,582,"[[1023, 1]]",5
52,3455,"[[1217, 1], [268, 1]]",2
100,2145,"[[581, 1], [694, 1], [1410, 1], [1590, 1], [1928, 1]]",4
3,4917,"[[1273, 1], [605, 1]]",4
110,1480,"[[2003, 1], [1315, 1], [479, 1]]",3
104,1351,"[[829, 1], [1078, 1]]",3
10,2763,"[[586, 1], [1657, 1]]",3
92,994,"[[689, 1]]",3
92,3854,"[[268, 1], [491, 1], [186, 1], [246, 1], [941, 1]]",3
62,2586,"[[592, 1], [1441, 1], [2079, 1], [2071, 1], [580, 1], [643, 1]]",4
140,1063,"[[1023, 1], [1315, 1], [246, 1], [1315, 1], [62, 1]]",4
122,3029,"[[1189, 1], [581, 1], [1905, 1], [77, 1], [405, 1], [1956, 1], [405, 1]]",4
56,4075,"[[761, 1]]",4
39,3585,"[[1023, 1], [246, 1]]",5
119,2265,"[[460, 1], [186, 1], [556, 1], [1210, 1], [324, 1]]",4
1,1169,"[[1418, 1], [1397, 1]]",3
4,2036,"[[163, 1], [479, 1], [1423, 1], [1850, 1], [1956, 1], [1928, 1]]",5
92,4957,"[[42, 1]]",4
4,132,"[[1372, 1], [268, 1], [607, 1], [1874, 1]]",3
28,1303,"[[1155, 1], [1487, 1], [596, 1]]",4
99,3687,"[[941, 1], [1096, 1], [186, 1], [565, 1], [1126, 1], [682, 1], [1168, 1], [1213, 1], [731, 1], [731, 1]]",3
20,3539,"[[726, 1], [186, 1], [62, 1]]",4
18,813,"[[69, 1], [142, 1], [980, 1], [310, 1], [731, 1]]",4
42,1414,"[[896, 1]]",4
0,2912,"[[246, 1]]",3
50,1847,"[[137, 1]]",4
90,1379,"[[268, 1]]",3
43,4459,"[[1189, 1], [1155, 1], [565, 1], [643, 1], [604, 1], [1189, 1]]",4
47,4202,"[[592, 1], [1078, 1], [1046, 1], [605, 1]]",4
6,2951,"[[2071, 1]]",5
42,3667,"[[186, 1], [1874, 1]]",5
87,3895,"[[186, 1], [256, 1], [324, 1]]",4
96,3224,"[[1692, 1], [1172, 1], [186, 1]]",3
143,1132,"[[61, 1]]",4
14,4105,"[[757, 1], [450, 1]]",5
106,5110,"[[268, 1], [342, 1], [1032, 1], [937, 1], [479, 1]]",4
22,160,"[[1514, 1]]",3
143,3383,"[[1479, 1], [1913, 1]]",3
49,3610,"[[565, 1], [324, 1], [1213, 1], [694, 1]]",5
148,2102,"[[2036, 1], [1092, 1], [1574, 1], [792, 1], [605, 1]]",4
37,5069,"[[1372, 1], [268, 1], [1930, 1], [1423, 1], [1177, 1], [845, 1]]",5
45,2768,"[[1869, 1], [268, 1], [1441, 1], [992, 1]]",4
98,4100,"[[581, 1], [186, 1], [565, 1], [1243, 1]]",4
3,703,"[[2072, 1], [1447, 1], [557, 1]]",5
63,4379,"[[777, 1]]",5
64,4522,"[[1096, 1], [1126, 1], [1567, 1], [1273, 1], [1210, 1], [176, 1], [1096, 1], [955, 1]]",5
145,2587,"[[1093, 1], [736, 1]]",3
4,2318,"[[268, 1], [2003, 1], [1963, 1], [1874, 1], [1210, 1], [1104, 1]]",4
149,962,"[[1870, 1]]",4
3,4585,"[[1210, 1], [694, 1]]",4
96,1237,"[[891, 1], [246, 1], [1126, 1]]",4
117,3851,"[[1155, 1], [591, 1], [77, 1]]",3
8,5222,"[[137, 1], [1650, 1], [137, 1]]",1
9,4961,"[[1023, 1], [62, 1]]",5
3,5069,"[[565, 1], [249, 1], [1928, 1]]",4
9,120,"[[1403, 1]]",4
141,4887,"[[1869, 1], [608, 1], [268, 1], [491, 1], [591, 1], [460, 1], [565, 1]]",5
35,3543,"[[1372, 1], [293, 1], [268, 1], [246, 1]]",5
106,2683,"[[1096, 1], [1514, 1], [1567, 1]]",2
23,39,"[[1418, 1], [1096, 1], [1717, 1]]",5
41,1189,"[[1273, 1]]",5
99,3573,"[[1483, 1], [777, 1], [596, 1]]",4
31,3019,"[[186, 1], [777, 1]]",5
30,5160,"[[1670, 1], [2089, 1], [1979, 1], [1243, 1], [268, 1], [144, 1], [969, 1]]",3
58,4855,"[[1606, 1]]",4
121,3042,"[[941, 1], [969, 1], [293, 1]]",3
101,4082,"[[142, 1], [1669, 1], [142, 1]]",5
10,4484,"[[1479, 1]]",4
96,4469,"[[1479, 1], [1986, 1]]",4
119,3917,"[[1213, 1]]",3
80,3830,"[[1674, 1], [186, 1], [1948, 1], [931, 1], [1350, 1], [460, 1]]",5
40,3954,"[[980, 1], [1104, 1]]",4
45,3156,"[[1507, 1], [2058, 1]]",5
8,196,"[[605, 1]]",5
118,4325,"[[1674, 1], [152, 1], [1625, 1]]",2
50,427,"[[1652, 1], [534, 1], [181, 1], [1484, 1]]",3
122,4459,"[[1189, 1], [268, 1]]",4
28,1243,"[[244, 1], [1764, 1], [307, 1]]",4
114,4477,"[[186, 1]]",5
99,1823,"[[689, 1], [1155, 1], [1874, 1], [1210, 1], [1956, 1], [1213, 1]]",3
58,4743,"[[969, 1], [346, 1]]",4
22,3400,"[[1093, 1], [268, 1], [581, 1], [1363, 1], [2036, 1], [1484, 1]]",3
151,84,"[[795, 1], [1368, 1], [1479, 1], [500, 1]]",4
15,4222,"[[1213, 1]]",4
131,3106,"[[496, 1], [516, 1], [1350, 1]]",4
47,530,"[[1869, 1], [1423, 1], [1213, 1]]",4
79,3638,"[[835, 1], [607, 1]]",4
106,2723,"[[1078, 1]]",4
16,5070,"[[1397, 1], [246, 1], [2073, 1], [1213, 1], [152, 1], [1305, 1], [428, 1]]",4
18,63,"[[1873, 1], [1172, 1]]",3
147,2421,"[[1273, 1], [137, 1]]",4
149,2812,"[[152, 1], [941, 1], [1621, 1], [1632, 1]]",4
8,3393,"[[897, 1]]",4
16,3920,"[[689, 1], [1126, 1], [1979, 1], [1213, 1]]",4
10,4579,"[[1848, 1], [1449, 1], [152, 1]]",4
140,3963,"[[1931, 1], [142, 1], [2079, 1], [1931, 1], [146, 1]]",5
42,5003,"[[186, 1]]",4
145,4475,"[[2060, 1], [2073, 1], [1104, 1]]",3
145,2888,"[[694, 1]]",5
92,757,"[[268, 1], [608, 1], [992, 1]]",3
28,2006,"[[186, 1], [1536, 1], [1172, 1], [445, 1], [2073, 1], [1213, 1], [731, 1], [186, 1], [731, 1]]",3
114,733,"[[508, 1]]",4
148,3824,"[[1874, 1]]",5
10,1539,"[[777, 1], [643, 1], [1273, 1]]",3
10,817,"[[137, 1], [1423, 1], [605, 1]]",4
89,1269,"[[1023, 1]]",3
140,1212,"[[592, 1], [293, 1], [705, 1], [1172, 1], [1273, 1], [596, 1]]",5
146,4405,"[[1674, 1], [1495, 1], [268, 1], [1155, 1], [1479, 1], [445, 1], [1213, 1], [268, 1], [607, 1]]",4
147,5265,"[[1738, 1], [1023, 1], [1928, 1], [1888, 1]]",3
28,3474,"[[1155, 1], [186, 1], [1874, 1], [445, 1], [755, 1]]",4
127,4593,"[[1093, 1], [289, 1], [728, 1]]",4
140,562,"[[152, 1], [1787, 1], [622, 1], [496, 1], [2048, 1], [1773, 1], [2079, 1]]",5
32,3594,"[[1213, 1], [1023, 1]]",4
41,21,"[[294, 1], [62, 1], [1023, 1]]",2
70,1891,"[[1530, 1], [1213, 1]]",3
71,4320,"[[679, 1], [1030, 1], [88, 1]]",4
149,1025,"[[694, 1], [186, 1], [1315, 1]]",4
92,3814,"[[792, 1]]",5
31,3173,"[[1873, 1], [980, 1], [406, 1], [1172, 1], [479, 1], [142, 1]]",4
87,4921,"[[130, 1]]",5
143,1542,"[[683, 1], [230, 1]]",5
78,614,"[[509, 1], [1023, 1], [1301, 1], [444, 1], [428, 1]]",5
114,2916,"[[1479, 1]]",3
64,4490,"[[1093, 1], [1874, 1], [1213, 1]]",4
86,4282,"[[1536, 1], [1016, 1], [1172, 1]]",4
136,3759,"[[143, 1], [643, 1], [731, 1], [143, 1]]",5
100,4480,"[[731, 1]]",5
31,1999,"[[537, 1]]",4
71,1844,"[[361, 1], [428, 1]]",5
76,2576,"[[845, 1], [1802, 1], [421, 1], [26, 1], [61, 1], [1928, 1], [1979, 1]]",2
121,3236,"[[1714, 1], [1096, 1], [1279, 1], [1023, 1], [191, 1]]",3
1,1447,"[[1479, 1], [1423, 1]]",4
31,4033,"[[1318, 1], [31, 1]]",4
28,862,"[[1674, 1], [941, 1], [142, 1], [1047, 1], [1155, 1], [186, 1], [1210, 1], [102, 1], [61, 1], [246, 1]]",4
150,1337,"[[1946, 1], [743, 1], [736, 1]]",4
4,3722,"[[1372, 1], [965, 1], [581, 1], [142, 1], [1991, 1], [559, 1], [256, 1], [1928, 1], [1213, 1], [941, 1]]",5
116,1669,"[[268, 1], [792, 1], [565, 1], [690, 1], [1581, 1], [428, 1], [1780, 1], [293, 1]]",2
96,1784,"[[1213, 1]]",5
57,3075,"[[1900, 1], [246, 1]]",5
20,1058,"[[565, 1], [385, 1], [731, 1]]",2
113,2183,"[[1307, 1]]",4
149,4878,"[[152, 1], [445, 1]]",3
56,131,"[[1497, 1], [1869, 1], [1719, 1], [993, 1], [1155, 1], [1991, 1], [640, 1], [445, 1], [1213, 1], [422, 1]]",4
32,1087,"[[1215, 1], [293, 1], [1798, 1]]",3
35,595,"[[268, 1], [1632, 1], [186, 1], [1213, 1]]",4
10,1169,"[[2024, 1], [1567, 1], [1651, 1], [1213, 1], [226, 1], [1172, 1], [731, 1]]",3
83,1443,"[[142, 1], [736, 1]]",4
18,1232,"[[941, 1], [289, 1], [2071, 1], [731, 1], [270, 1]]",3
92,2760,"[[777, 1]]",3
14,1866,"[[1874, 1], [428, 1]]",4
70,4819,"[[152, 1]]",4
95,3825,"[[1164, 1], [1273, 1], [2058, 1], [662, 1], [491, 1]]",4
14,899,"[[757, 1], [101, 1], [353, 1], [596, 1], [1188, 1], [268, 1], [993, 1]]",5
20,3471,"[[1874, 1]]",4
92,51,"[[212, 1], [1023, 1], [1479, 1], [1023, 1]]",3
39,1252,"[[1134, 1]]",3
50,4321,"[[694, 1], [980, 1], [149, 1], [1104, 1], [1134, 1]]",3
137,722,"[[1738, 1], [1023, 1]]",3
79,936,"[[941, 1], [2073, 1]]",5
92,1550,"[[795, 1]]",4
13,4402,"[[294, 1]]",2
42,270,"[[1913, 1]]",4
40,2163,"[[268, 1], [1744, 1], [1423, 1], [324, 1]]",4
89,1675,"[[1674, 1], [1279, 1], [556, 1], [2036, 1], [102, 1], [1928, 1]]",5
109,3877,"[[1189, 1], [268, 1], [2001, 1], [565, 1], [501, 1], [1567, 1], [1315, 1], [11, 1], [405, 1]]",5
56,3647,"[[289, 1], [2079, 1], [1475, 1], [289, 1]]",4
79,3634,"[[1567, 1], [385, 1]]",4
133,3664,"[[1044, 1]]",3
121,665,"[[2071, 1], [526, 1], [1946, 1], [605, 1]]",4
83,3796,"[[891, 1], [385, 1]]",4
42,4662,"[[1873, 1], [1397, 1]]",4
117,3666,"[[152, 1], [1155, 1], [1441, 1], [1059, 1], [1397, 1], [256, 1], [1572, 1]]",2
16,2350,"[[77, 1]]",4
1,2603,"[[694, 1], [694, 1]]",1
112,506,"[[2002, 1], [2079, 1], [479, 1]]",5
132,3035,"[[362, 1], [891, 1], [1096, 1], [255, 1]]",5
118,2810,"[[1023, 1], [2036, 1], [289, 1]]",3
16,4483,"[[1172, 1], [1479, 1]]",1
113,1912,"[[268, 1], [597, 1]]",4
141,844,"[[795, 1], [1499, 1]]",5
50,3789,"[[15, 1], [1224, 1], [268, 1], [581, 1], [689, 1], [2073, 1], [1404, 1]]",4
80,3820,"[[1719, 1], [565, 1]]",5
10,3010,"[[1787, 1], [15, 1], [1224, 1], [309, 1], [1023, 1], [1126, 1], [1599, 1]]",5
151,2174,"[[1441, 1], [2071, 1]]",5
42,3997,"[[689, 1], [1479, 1]]",2
134,952,"[[1690, 1]]",5
140,4856,"[[1023, 1], [1874, 1], [1213, 1], [255, 1]]",3
113,2099,"[[1714, 1]]",3
149,2586,"[[2071, 1], [1213, 1]]",3
27,3917,"[[1869, 1]]",4
17,3812,"[[1732, 1]]",4
132,4526,"[[1210, 1]]",4
127,4240,"[[137, 1], [246, 1]]",4
20,2686,"[[1423, 1]]",4
