,user,item,rate
5812,56,2403,5
5813,124,2595,3
5814,39,3067,4
5815,24,717,2
5816,10,2828,3
5817,147,2023,3
5818,22,1598,3
5819,152,1491,4
5820,15,2619,1
5821,39,1653,5
5822,20,423,3
5823,10,3131,2
5824,108,2239,4
5825,45,4235,5
5826,6,302,4
5827,123,4417,5
5828,101,4676,4
5829,48,4319,4
5830,45,435,1
5831,114,579,2
5832,78,1523,5
5833,100,1538,4
5834,108,2757,4
5835,102,171,3
5836,43,1350,2
5837,90,743,4
5838,83,2199,4
5839,3,5114,3
5840,56,4539,3
5841,98,2268,5
5842,47,1317,5
5843,149,3146,3
5844,81,856,4
5845,127,2709,3
5846,7,3082,4
5847,35,3281,4
5848,56,278,3
5849,26,4493,4
5850,84,2534,3
5851,76,2118,3
5852,28,513,5
5853,122,1166,4
5854,46,709,3
5855,149,2366,3
5856,60,813,4
5857,144,1842,5
5858,129,1534,4
5859,39,3010,5
5860,39,1699,4
5861,62,2683,4
5862,111,4322,5
5863,147,471,3
5864,13,4649,5
5865,56,2540,5
5866,66,2952,1
5867,59,810,5
5868,114,1230,3
5869,116,4508,4
5870,136,770,3
5871,13,1099,3
5872,56,5070,4
5873,105,5000,5
5874,61,3935,5
5875,116,4334,2
5876,74,596,5
5877,62,2698,5
5878,41,4052,4
5879,3,4640,3
5880,59,4152,3
5881,75,1995,4
5882,10,202,4
5883,14,1565,4
5884,150,4296,5
5885,86,1452,4
5886,22,579,4
5887,111,984,3
5888,136,228,1
5889,22,2699,5
5890,120,2874,4
5891,88,3770,4
5892,42,3474,4
5893,54,3461,3
5894,38,3161,4
5895,13,1867,4
5896,49,5123,3
5897,56,2660,5
5898,132,2354,2
5899,146,172,3
5900,104,4206,4
5901,92,2502,3
5902,43,4819,5
5903,109,1429,5
5904,22,4024,3
5905,42,660,4
5906,70,2769,3
5907,63,1538,3
5908,129,5085,3
5909,92,2446,4
5910,42,92,4
5911,96,1093,3
5912,113,2738,5
5913,122,39,5
5914,56,196,5
5915,32,4246,5
5916,137,3687,3
5917,90,611,4
5918,83,5154,5
5919,22,3647,4
5920,3,3486,3
5921,112,70,3
5922,146,861,4
5923,58,1850,4
5924,106,3010,4
5925,140,2757,4
5926,79,3266,5
5927,152,5123,2
5928,53,2258,4
5929,29,77,4
5930,139,828,4
5931,138,2812,5
5932,138,587,4
5933,149,1309,4
5934,83,3026,5
5935,5,4931,1
5936,39,4911,4
5937,77,2352,5
5938,88,2624,4
5939,127,1512,2
5940,18,3219,5
5941,61,249,4
5942,3,3403,3
5943,56,513,5
5944,116,3646,3
5945,12,3034,5
5946,76,2702,3
5947,118,3455,5
5948,140,3333,5
5949,10,3767,3
5950,139,4316,3
5951,62,1884,2
5952,92,3241,4
5953,48,5215,3
5954,122,977,4
5955,32,4356,4
5956,137,2525,3
5957,131,2208,4
5958,151,3635,4
5959,102,1185,5
5960,45,659,3
5961,35,284,3
5962,120,4686,5
5963,84,3729,4
5964,151,3820,2
5965,96,2657,4
5966,61,3315,3
5967,93,1750,4
5968,41,102,4
5969,126,2322,5
5970,79,133,4
5971,101,3276,4
5972,123,1175,2
5973,143,128,5
5974,15,1624,4
5975,3,4724,3
5976,95,4413,4
5977,146,857,4
5978,30,4520,4
5979,21,4956,1
5980,87,27,5
5981,51,2150,4
5982,48,839,4
5983,42,3686,4
5984,10,2837,4
5985,50,1909,3
5986,144,1246,4
5987,80,3851,4
5988,31,2091,5
5989,93,3834,3
5990,90,1428,5
5991,48,411,2
5992,19,2830,3
5993,105,3719,4
5994,18,2538,3
5995,111,778,3
5996,48,3202,4
5997,87,4767,2
5998,10,3642,4
5999,46,4315,4
6000,149,3134,4
6001,149,4943,4
6002,139,2489,3
6003,101,1581,5
6004,50,960,3
6005,144,444,4
6006,100,3345,3
6007,13,3864,5
6008,104,3755,5
6009,80,1653,5
6010,109,2122,2
6011,81,1273,2
6012,145,4548,5
6013,83,4524,3
6014,42,707,5
6015,150,4917,5
6016,46,390,4
6017,15,2958,3
6018,10,2326,2
6019,76,560,4
6020,127,3207,4
6021,63,4899,4
6022,3,2870,4
6023,0,3390,4
6024,144,1991,5
6025,78,3800,5
6026,56,570,3
6027,86,4921,5
6028,120,2808,5
6029,143,522,5
6030,22,298,4
6031,69,1461,4
6032,104,761,5
6033,135,3725,4
6034,90,4743,2
6035,83,3664,4
6036,103,1443,4
6037,75,4168,5
6038,128,4731,2
6039,71,1284,2
6040,50,3521,5
6041,16,4306,5
6042,73,5033,5
6043,126,3985,4
6044,96,3859,4
6045,150,130,2
6046,149,2557,4
6047,104,3683,4
6048,114,2901,4
6049,69,2234,3
6050,83,4867,5
6051,31,1357,4
6052,22,4124,4
6053,131,3116,4
6054,88,3582,4
6055,79,1941,3
6056,42,3009,4
6057,70,3503,3
6058,99,506,5
6059,146,3815,4
6060,127,4112,4
6061,30,4652,4
6062,6,3769,5
6063,16,1074,5
6064,152,851,5
6065,45,840,5
6066,50,2830,4
6067,140,2719,3
6068,83,638,2
6069,149,1331,4
6070,6,4006,4
6071,10,3855,5
6072,77,628,4
6073,106,3745,4
6074,0,1199,1
6075,84,4799,4
6076,142,3397,4
6077,99,53,3
6078,151,1987,3
6079,16,3855,4
6080,131,1967,5
6081,27,3800,5
6082,119,3320,3
6083,89,909,4
6084,81,1192,4
6085,2,2733,3
6086,48,1028,4
6087,28,2848,5
6088,70,2769,3
6089,56,3091,3
6090,57,3477,5
6091,151,4845,5
6092,149,24,3
6093,74,2750,3
6094,149,4519,4
6095,79,1768,5
6096,8,2146,5
6097,28,1128,4
6098,13,4563,5
6099,145,2127,2
6100,66,202,3
6101,13,1088,4
6102,6,3005,4
6103,42,3538,5
6104,8,960,1
6105,137,3279,5
6106,88,4380,3
6107,102,4210,4
6108,19,1862,4
6109,102,816,4
6110,26,4890,4
6111,140,524,5
6112,137,228,3
6113,125,3973,4
6114,96,1709,4
6115,99,3854,2
6116,109,4941,5
6117,126,5012,5
6118,101,5104,4
6119,72,3963,5
6120,113,2541,3
6121,137,4419,5
6122,85,1654,5
6123,83,368,5
6124,18,2531,5
6125,139,1861,4
6126,61,4548,5
6127,79,4899,5
6128,61,349,4
6129,114,4311,3
6130,2,3490,3
6131,35,1777,4
6132,143,2126,5
6133,80,2483,4
6134,28,4381,2
6135,45,335,5
6136,92,1764,5
6137,119,2121,4
6138,43,4267,5
6139,110,2182,5
6140,52,573,3
6141,42,4150,4
6142,121,2723,4
6143,99,4221,4
6144,22,2748,2
6145,70,2370,5
6146,10,3800,4
6147,61,1443,4
6148,87,3774,1
6149,102,1722,4
6150,42,4679,5
6151,140,4192,5
6152,35,1225,4
6153,92,143,4
6154,131,2781,4
6155,101,3893,5
6156,44,3776,4
6157,147,505,3
6158,50,2786,3
6159,56,2004,4
6160,98,1140,3
6161,89,956,2
6162,100,3355,3
6163,16,724,4
6164,116,4906,3
6165,88,208,4
6166,81,720,4
6167,59,9,4
6168,96,2226,5
6169,92,2299,3
6170,15,602,4
6171,114,4930,3
6172,56,185,5
6173,147,3146,4
6174,142,3394,4
6175,122,1034,5
6176,126,4758,5
6177,51,4053,3
6178,20,4614,4
6179,84,3664,4
6180,35,1817,3
6181,56,12,5
6182,112,163,3
6183,3,604,4
6184,2,5096,5
6185,74,3966,4
6186,120,513,4
6187,137,3561,5
6188,64,3102,5
6189,103,3851,5
6190,118,3351,4
6191,92,4306,4
6192,13,2183,4
6193,114,3557,4
6194,4,588,4
6195,1,1953,4
6196,48,1939,3
6197,118,372,4
6198,142,4278,4
6199,114,2967,4
6200,65,4622,5
6201,140,5245,4
6202,9,228,5
6203,146,402,4
6204,146,3072,4
6205,39,5165,2
6206,142,659,3
6207,4,1405,4
6208,9,1607,3
6209,15,5126,4
6210,52,371,4
6211,67,1190,3
6212,39,3137,5
6213,70,1267,5
6214,129,3735,4
6215,93,4329,4
6216,94,4171,5
6217,121,1618,1
6218,96,5175,4
6219,86,3393,5
6220,1,4965,4
6221,50,3919,3
6222,103,1540,5
6223,118,520,4
6224,10,2828,5
6225,122,2080,4
6226,65,2608,1
6227,3,5099,5
6228,140,4859,4
6229,123,2572,5
6230,38,3314,2
6231,85,552,5
6232,99,3265,3
6233,131,2295,4
6234,126,513,5
6235,92,3446,3
6236,42,4246,4
6237,88,1079,4
6238,147,1989,4
6239,19,4306,3
6240,60,1784,5
6241,147,869,5
6242,26,3815,3
6243,14,3301,3
6244,149,1443,4
6245,50,4050,2
6246,104,4780,4
6247,56,4588,5
6248,67,2488,5
6249,98,4859,4
6250,84,1925,3
6251,105,4590,4
6252,52,1023,1
6253,36,5196,2
6254,92,4597,4
6255,85,4845,4
6256,147,4596,2
6257,75,3466,2
6258,98,3881,4
6259,43,4836,4
6260,70,1933,4
6261,149,3283,3
6262,43,1143,4
6263,76,1267,5
6264,15,1490,3
6265,54,5132,4
6266,56,5129,5
6267,7,506,5
6268,125,2952,3
6269,105,4881,5
6270,0,4943,3
6271,50,427,3
6272,20,353,4
6273,106,1399,4
6274,101,2850,4
6275,124,3163,1
6276,28,1800,2
6277,3,4338,2
6278,102,5079,4
6279,51,897,4
6280,48,1505,5
6281,44,5253,5
6282,148,3230,3
6283,48,4744,2
6284,29,2404,4
6285,74,3626,5
6286,26,2585,4
6287,15,774,4
6288,81,855,5
6289,7,1809,3
6290,47,3397,5
6291,52,3517,4
6292,56,979,4
6293,84,2650,5
6294,3,1141,3
6295,47,4872,3
6296,31,1728,5
6297,125,1926,3
6298,114,1388,4
6299,144,1115,2
6300,85,4488,5
6301,117,4829,5
6302,101,2389,4
6303,104,4943,4
6304,109,2495,5
6305,60,274,4
6306,100,1888,4
6307,74,202,3
6308,10,4657,3
6309,131,5047,5
6310,152,1222,3
6311,10,4275,5
6312,145,2247,4
6313,10,2070,5
6314,143,4478,4
6315,22,752,4
6316,114,2934,3
6317,149,3034,5
6318,48,310,3
6319,52,2906,3
6320,89,133,4
6321,151,4527,5
6322,93,331,3
6323,46,2333,4
6324,79,540,4
6325,100,675,2
6326,82,1970,4
6327,126,783,5
6328,122,566,4
6329,37,1594,4
6330,146,1805,4
6331,19,2897,4
6332,138,4001,5
6333,149,2640,3
6334,48,483,3
6335,114,4113,4
6336,102,299,5
6337,31,471,4
6338,92,4483,4
6339,114,1891,3
6340,10,2215,4
6341,42,2493,5
6342,117,122,5
6343,37,3924,2
6344,147,4266,4
6345,126,1864,4
6346,103,4159,4
6347,82,4138,5
6348,147,2340,4
6349,149,2845,4
6350,31,4886,4
6351,114,701,1
6352,128,2082,3
6353,102,4490,4
6354,39,3105,5
6355,37,1081,4
6356,113,4672,4
6357,131,4910,4
6358,130,1987,4
6359,105,2320,5
6360,40,2324,4
6361,147,1231,4
6362,69,1653,4
6363,71,1286,2
6364,62,1307,4
6365,19,4321,5
6366,67,4867,4
6367,2,4987,5
6368,43,730,4
6369,102,3478,3
6370,24,1553,4
6371,151,1653,3
6372,41,3410,4
6373,56,246,4
6374,112,1879,5
6375,70,828,5
6376,22,4028,4
6377,34,8,5
6378,87,4087,3
6379,118,1123,5
6380,59,1109,3
6381,121,1748,2
6382,59,1653,4
6383,146,1646,4
6384,50,611,4
6385,98,1461,5
6386,28,2541,3
6387,56,560,5
6388,137,2091,5
6389,147,1393,4
6390,52,163,5
6391,99,3666,3
6392,56,4999,5
6393,62,2719,3
6394,50,1842,5
6395,86,1635,3
6396,134,59,5
6397,101,2436,5
6398,18,4284,5
6399,56,1267,5
6400,92,2074,5
6401,95,4202,4
6402,129,761,5
6403,149,977,4
6404,18,1729,4
6405,133,328,3
6406,78,697,3
6407,7,157,5
6408,10,3794,2
6409,122,1216,4
6410,92,3468,5
6411,67,2234,4
6412,51,3431,5
6413,47,5134,4
6414,88,1968,4
6415,84,2948,3
6416,15,1028,4
6417,115,129,1
6418,140,5084,4
6419,20,225,4
6420,28,5137,2
6421,103,3687,4
6422,91,4810,5
6423,143,3900,4
6424,72,293,5
6425,1,609,1
6426,16,1707,3
6427,42,513,5
6428,42,355,4
6429,3,3235,4
6430,120,209,4
6431,51,2929,5
6432,20,4550,5
6433,98,3010,5
6434,13,653,3
6435,10,5099,5
6436,96,2260,4
6437,89,2244,5
6438,100,2786,4
6439,149,795,5
6440,71,1004,3
6441,125,1071,4
6442,51,1631,5
6443,96,4240,4
6444,68,3947,4
6445,43,1216,1
6446,131,2825,4
6447,54,3527,4
6448,149,2560,5
6449,28,2855,3
6450,43,3083,3
6451,97,3989,5
6452,86,509,2
6453,63,1529,1
6454,113,557,3
6455,42,373,4
6456,47,5119,4
6457,88,2430,4
6458,141,84,5
6459,114,4342,3
6460,76,4882,2
6461,56,5219,4
6462,16,4483,4
6463,52,2441,5
6464,10,3898,4
6465,16,4802,4
6466,39,3646,5
6467,137,2345,4
6468,136,254,4
6469,145,4867,4
6470,149,211,3
6471,4,4465,3
6472,144,4294,2
6473,149,2215,4
6474,52,5154,5
6475,56,2874,4
6476,140,552,4
6477,138,4371,4
6478,84,2215,5
6479,56,1737,5
6480,101,4376,5
6481,147,2227,3
6482,28,444,3
6483,145,1823,4
6484,91,3391,4
6485,131,4512,5
6486,31,3026,3
6487,92,4167,3
6488,16,4062,5
6489,56,5234,4
6490,41,4838,5
6491,32,2730,4
6492,10,2496,2
6493,83,703,4
6494,77,5238,5
6495,4,950,3
6496,10,4579,4
6497,145,1969,4
6498,26,217,3
6499,9,1634,5
6500,91,3910,4
6501,125,2737,3
6502,28,992,4
6503,99,182,4
6504,13,39,2
6505,4,818,4
6506,100,4568,4
6507,103,1829,5
6508,69,4924,3
6509,4,4749,3
6510,121,1081,5
6511,78,3823,5
6512,15,3343,5
6513,43,1284,2
6514,10,634,4
6515,83,823,5
6516,41,1906,5
6517,22,1847,4
6518,8,3833,4
6519,26,4543,5
6520,35,3337,3
6521,135,963,3
6522,4,114,3
6523,29,4316,4
6524,39,2258,4
6525,149,3831,3
6526,20,2561,4
6527,50,4505,4
6528,146,2186,4
6529,96,2339,3
6530,142,2816,3
6531,8,966,4
6532,38,5132,4
6533,63,1666,3
6534,127,27,4
6535,149,1393,2
6536,56,3769,5
6537,42,2217,3
6538,26,669,3
6539,37,4946,3
6540,42,4075,4
6541,48,2988,5
6542,92,1950,4
6543,56,5053,4
6544,107,1362,3
6545,140,4192,5
6546,83,4992,5
6547,135,1245,2
6548,128,2863,4
6549,3,3522,2
6550,27,1017,4
6551,10,2474,5
6552,4,2743,4
6553,93,4731,4
6554,42,3871,4
6555,104,1038,4
6556,151,1911,3
6557,151,2921,5
6558,86,752,4
6559,30,3986,5
6560,8,201,2
6561,95,420,2
6562,144,3789,5
6563,140,4192,5
6564,87,4038,2
6565,102,3486,3
6566,31,2263,3
6567,36,1401,5
6568,3,4772,5
6569,86,2473,4
6570,110,2487,3
6571,61,1824,1
6572,35,1894,4
6573,9,1756,3
6574,146,3860,4
6575,147,55,4
6576,26,2670,3
6577,49,1800,5
6578,120,1145,4
6579,35,3072,4
6580,147,2995,4
6581,143,833,5
6582,1,3732,2
6583,18,2033,4
6584,113,3356,2
6585,114,2856,5
6586,151,3267,3
6587,50,3603,4
6588,70,4087,3
6589,40,483,4
6590,92,2118,5
6591,92,2091,5
6592,81,1216,4
6593,151,2074,4
6594,88,5141,4
6595,100,3101,4
6596,18,325,3
6597,92,1538,4
6598,149,645,4
6599,56,3769,5
6600,52,2668,5
6601,32,4361,5
6602,100,815,4
6603,80,4481,4
6604,141,1653,4
6605,51,1649,4
6606,62,296,4
6607,139,4290,4
6608,92,2,4
6609,149,4599,3
6610,40,5201,5
6611,147,369,4
6612,151,2153,3
6613,64,3294,4
6614,144,5170,5
6615,140,2792,4
6616,87,4052,4
6617,96,2435,3
6618,113,5024,3
6619,92,144,4
6620,1,1461,2
6621,150,3244,4
6622,35,2566,3
6623,28,1913,4
6624,49,2364,5
6625,56,3272,5
6626,76,4021,5
6627,104,1716,4
6628,109,3091,2
6629,78,202,5
6630,22,4662,3
6631,136,4168,4
6632,141,613,1
6633,7,587,4
6634,10,4416,5
6635,78,4526,5
6636,97,4955,5
6637,64,2723,3
6638,54,3269,4
6639,137,2968,4
6640,147,4650,3
6641,38,2138,4
6642,50,3808,5
6643,152,4614,5
6644,126,2991,5
6645,35,3952,3
6646,10,703,4
6647,150,3917,5
6648,120,1774,4
6649,124,2180,3
6650,61,2268,5
6651,102,2523,4
6652,76,1105,4
6653,73,4758,5
6654,134,1784,3
6655,131,696,4
6656,102,3042,4
6657,79,591,5
6658,115,2849,2
6659,56,407,4
6660,58,3313,4
6661,59,491,4
6662,79,2635,4
6663,31,830,3
6664,146,839,4
6665,24,1055,1
6666,86,660,4
6667,10,919,4
6668,144,2922,4
6669,28,330,5
6670,42,4366,4
6671,28,3586,2
6672,76,822,3
6673,140,2519,4
6674,102,4280,3
6675,49,1941,3
6676,151,2651,4
6677,42,4679,4
6678,124,581,2
6679,103,1321,5
6680,58,3607,4
6681,83,4417,5
6682,4,4837,5
6683,96,4991,3
6684,101,2610,5
6685,2,442,4
6686,22,4070,4
6687,8,4290,2
6688,86,5206,1
6689,1,1880,3
6690,10,703,4
6691,43,1713,5
6692,88,827,1
6693,94,2056,4
6694,4,1412,4
6695,139,3108,4
6696,35,5034,3
6697,79,4144,4
6698,96,3284,4
6699,10,1663,5
6700,3,3438,3
6701,3,151,2
6702,125,426,4
6703,92,4355,4
6704,140,802,4
6705,118,3948,4
6706,147,574,3
6707,52,3844,3
6708,85,2215,4
6709,76,4524,5
6710,114,4843,2
6711,64,3651,3
6712,65,2140,1
6713,47,1653,4
6714,32,1430,5
6715,152,2183,4
6716,142,2630,5
6717,112,398,3
6718,92,1964,2
6719,40,501,3
6720,76,175,4
6721,20,4777,4
6722,147,2888,5
6723,52,2710,3
6724,119,4925,3
6725,92,2442,4
6726,92,3645,4
6727,106,3981,4
6728,70,215,3
6729,69,2155,4
6730,9,48,2
6731,109,4352,2
6732,67,915,4
6733,22,1237,5
6734,18,2688,4
6735,11,2255,5
6736,10,1626,3
6737,88,4139,5
6738,122,39,5
6739,42,4090,4
6740,147,3797,4
6741,151,2048,2
6742,92,2358,4
6743,118,3949,5
6744,80,467,4
6745,100,3903,4
6746,96,4671,3
6747,101,4306,5
6748,101,4794,4
6749,139,4206,3
6750,9,4292,5
6751,35,3230,4
6752,106,2337,4
6753,146,54,3
6754,12,3727,4
6755,79,3032,5
6756,76,1241,3
6757,92,4772,5
6758,111,3004,5
6759,56,4473,4
6760,92,798,4
6761,54,2917,4
6762,20,4617,3
6763,10,5059,4
6764,114,2050,3
6765,22,4052,4
6766,56,1234,5
6767,43,3489,5
6768,16,960,4
6769,43,2471,4
6770,47,2888,5
6771,121,1447,4
6772,86,3539,5
6773,42,2074,4
6774,9,2683,3
6775,139,926,4
6776,141,84,5
6777,69,2001,4
6778,8,1090,5
6779,42,3200,5
6780,135,4512,3
6781,50,1979,3
6782,51,1488,4
6783,64,2993,3
6784,141,3220,4
6785,147,2812,4
6786,92,683,2
6787,92,3446,3
6788,16,815,4
6789,38,962,2
6790,138,3572,5
6791,86,3075,4
6792,64,5154,4
6793,35,1148,3
6794,46,3909,5
6795,31,2067,4
6796,52,3948,3
6797,54,3851,4
6798,23,5195,5
6799,115,2845,5
6800,92,4909,5
6801,18,674,3
6802,116,2989,4
6803,95,3010,5
6804,79,4770,5
6805,131,4459,4
6806,15,125,4
6807,54,1733,4
6808,24,5262,4
6809,110,2645,5
6810,147,9,4
6811,92,1007,4
6812,32,4546,4
6813,86,1467,1
6814,149,4346,2
6815,146,3533,5
6816,4,3584,4
6817,8,1401,2
6818,50,4861,4
6819,4,549,3
6820,97,4523,2
6821,71,1580,5
6822,81,674,4
6823,45,3455,5
6824,10,2066,5
6825,3,678,4
6826,94,4008,4
6827,43,1170,4
6828,116,4872,5
6829,44,1529,4
6830,50,71,3
6831,18,1358,5
6832,4,308,1
6833,116,5114,4
6834,2,5178,4
6835,73,5160,4
6836,3,796,4
6837,96,3939,4
6838,142,5088,4
6839,90,1044,5
6840,92,4795,4
6841,100,4362,5
6842,151,3020,4
6843,74,4616,5
6844,9,2035,3
6845,88,4604,4
6846,16,4539,4
6847,91,3692,4
6848,88,2122,3
6849,10,5154,5
6850,42,35,2
6851,26,4892,3
6852,149,3732,3
6853,71,3474,3
6854,140,4102,4
6855,1,52,4
6856,101,2878,4
6857,110,784,5
6858,104,2973,4
6859,51,4179,3
6860,140,3466,5
6861,8,3357,4
6862,59,4421,5
6863,140,2683,2
6864,98,3541,3
6865,40,5108,4
6866,24,3925,4
6867,39,4249,3
6868,62,4030,5
6869,99,2307,2
6870,56,2907,5
6871,59,1775,5
6872,112,635,4
6873,67,1109,4
6874,65,567,2
6875,110,3265,5
6876,144,960,5
6877,92,469,4
6878,64,3103,4
6879,146,2814,5
6880,147,2194,5
6881,146,4919,4
6882,147,2812,5
6883,144,1486,4
6884,22,1604,2
6885,108,5119,4
6886,54,3272,4
6887,4,4541,2
6888,28,1404,4
6889,119,3160,5
6890,147,551,5
6891,43,1282,4
6892,16,2350,2
6893,114,1784,4
6894,147,4663,4
6895,149,1629,4
6896,56,3730,5
6897,83,2064,2
6898,35,3865,5
6899,31,615,4
6900,142,387,1
6901,15,2573,4
6902,81,4122,5
6903,116,1309,5
6904,10,4176,4
6905,124,3472,4
6906,96,4833,3
6907,76,638,2
6908,61,486,4
6909,70,828,5
6910,54,1174,4
6911,35,3684,2
6912,89,1292,3
6913,116,4198,4
6914,104,1373,4
6915,65,3380,1
6916,115,1064,2
6917,60,5081,4
6918,90,2074,4
6919,102,4757,4
6920,4,4126,2
6921,10,3026,4
6922,9,2394,3
6923,128,3378,4
6924,20,1951,4
6925,38,199,1
6926,43,39,4
6927,119,3145,4
6928,109,3264,2
6929,4,2318,5
6930,102,4109,4
6931,56,424,3
6932,69,4147,4
6933,50,442,2
6934,115,3757,4
6935,145,2076,5
6936,126,712,4
6937,103,1362,5
6938,86,2240,4
6939,121,5127,4
6940,47,5140,2
6941,144,1282,4
6942,149,1219,3
6943,145,3425,1
6944,128,1376,2
6945,125,2045,3
6946,16,2725,5
6947,54,3181,4
6948,121,1179,5
6949,112,1750,4
6950,35,3154,4
6951,127,2531,5
6952,138,129,3
6953,8,1189,4
6954,76,156,5
6955,3,1223,3
6956,56,1371,4
6957,145,997,4
6958,62,2410,3
6959,70,1542,4
6960,91,4947,4
6961,101,4892,4
6962,16,2411,5
6963,77,4532,5
6964,147,5140,5
6965,9,554,3
6966,66,3064,3
6967,38,4412,4
6968,135,3978,5
6969,122,1241,4
6970,143,5067,5
6971,10,685,4
6972,104,1523,5
6973,49,1285,1
6974,46,4358,4
6975,70,3239,4
6976,149,383,4
6977,15,1488,4
6978,75,471,3
6979,92,4338,4
6980,122,4556,4
6981,111,1399,3
6982,39,4931,4
6983,99,307,4
6984,22,1004,4
6985,92,2794,4
6986,92,4249,4
6987,152,1489,3
6988,56,2855,4
6989,122,2103,2
6990,104,5047,4
6991,136,2400,3
6992,111,136,1
6993,31,2812,5
6994,147,4491,4
6995,112,423,4
6996,39,3334,4
6997,103,362,5
6998,36,3920,5
6999,132,2645,4
7000,29,5198,5
7001,46,4707,4
7002,112,1195,3
7003,34,4822,4
7004,45,2434,5
7005,55,810,5
7006,76,1147,2
7007,56,2302,2
7008,59,4371,4
7009,15,5215,4
7010,128,764,4
7011,54,4757,4
7012,142,4236,3
7013,31,2277,4
7014,95,228,4
7015,54,2947,3
7016,149,5016,3
7017,100,1784,4
7018,103,1634,5
7019,35,532,3
7020,22,4014,4
7021,48,3063,4
7022,147,2981,3
7023,67,723,4
7024,56,1370,3
7025,35,3385,2
7026,35,2943,3
7027,94,4528,2
7028,93,4832,5
7029,14,2957,4
7030,147,2719,2
7031,11,1075,5
7032,102,795,4
7033,108,386,4
7034,88,3256,3
7035,18,2212,4
7036,60,2984,5
7037,40,2632,4
7038,7,228,5
7039,80,3330,2
7040,92,1067,2
7041,144,1222,5
7042,83,3457,4
7043,122,3796,3
7044,19,3086,5
7045,39,3069,3
7046,28,2492,4
7047,18,2101,5
7048,126,4030,5
7049,10,1594,4
7050,110,2075,5
7051,72,4901,3
7052,103,3108,5
7053,114,3040,3
7054,46,3902,4
7055,121,2275,3
7056,101,1801,5
7057,106,4997,4
7058,90,4221,5
7059,92,4983,3
7060,4,2963,4
7061,21,4249,4
7062,28,3906,5
7063,106,4859,4
7064,109,4038,2
7065,147,190,2
7066,53,1368,4
7067,149,420,3
7068,144,4101,2
7069,11,2395,5
7070,28,4021,5
7071,39,2008,2
7072,57,1258,5
7073,142,2234,3
7074,99,638,3
7075,50,3246,3
7076,42,3446,2
7077,58,5123,4
7078,118,1656,4
7079,147,4818,4
7080,13,4783,4
7081,65,1915,5
7082,86,5054,4
7083,32,526,4
7084,15,3154,4
7085,85,110,2
7086,147,387,3
7087,115,1579,5
7088,79,4276,4
7089,84,2705,2
7090,140,4468,3
7091,109,4105,5
7092,101,2728,4
7093,21,753,3
7094,56,3526,5
7095,46,2986,4
7096,27,4277,4
7097,116,3550,5
7098,1,1266,4
7099,103,1317,4
7100,101,2923,5
7101,145,1676,1
7102,125,1641,4
7103,19,1964,4
7104,92,4854,3
7105,64,2927,4
7106,50,2352,5
7107,141,76,5
7108,50,3919,3
7109,95,1962,2
7110,89,1474,5
7111,103,2839,5
7112,37,886,5
7113,83,4298,4
7114,56,4791,4
7115,92,3677,4
7116,43,4410,3
7117,134,3321,4
7118,1,2109,4
7119,92,1393,4
7120,95,520,4
7121,0,3851,1
7122,112,352,4
7123,145,4136,1
7124,73,4614,5
7125,31,5218,4
7126,126,5263,5
7127,9,3236,3
7128,149,1025,4
7129,79,503,4
7130,65,4030,5
7131,88,4648,4
7132,121,4115,2
7133,43,1170,5
7134,31,507,4
7135,83,4867,4
7136,146,396,4
7137,114,2232,3
7138,114,2428,4
7139,88,1976,4
7140,16,2644,1
7141,88,2733,4
7142,147,4488,4
7143,37,4588,5
7144,102,2719,4
7145,64,703,4
7146,29,500,4
7147,99,2005,4
7148,22,3272,4
7149,92,2093,4
7150,56,26,3
7151,114,2210,2
7152,99,873,3
7153,98,5218,4
7154,39,4029,2
7155,51,3698,4
7156,48,912,3
7157,48,3685,4
7158,101,1226,4
7159,95,4331,3
7160,136,1671,3
7161,10,795,4
7162,92,3230,4
7163,10,8,4
7164,146,826,3
7165,143,4899,4
7166,9,398,4
7167,79,3181,1
7168,106,3394,4
7169,26,3505,4
7170,50,1517,3
7171,48,2451,3
7172,149,699,4
7173,30,3066,3
7174,102,3507,4
7175,133,740,2
7176,91,4816,4
7177,90,735,5
7178,144,560,5
7179,28,2681,5
7180,32,1259,4
7181,93,205,3
7182,95,997,4
7183,83,4639,2
7184,109,4084,2
7185,3,3757,2
7186,56,3139,4
7187,135,2812,5
7188,96,4975,5
7189,150,4548,5
7190,3,4757,3
7191,136,3236,2
7192,79,4662,4
7193,129,4344,5
7194,118,552,4
7195,71,4801,3
7196,139,5067,4
7197,4,4187,3
7198,108,1044,4
7199,129,2291,5
7200,141,893,5
7201,83,930,5
7202,88,4533,4
7203,85,3418,5
7204,65,5199,1
7205,119,2742,5
7206,139,3038,4
7207,4,188,4
7208,94,2320,4
7209,127,108,5
7210,116,3247,4
7211,99,255,4
7212,146,663,4
7213,2,1378,4
7214,104,840,4
7215,54,4770,5
7216,70,4455,4
7217,15,2026,3
7218,2,2533,2
7219,31,2912,3
7220,122,4524,5
7221,7,171,4
7222,96,2830,5
7223,23,4787,2
7224,38,3059,5
7225,80,665,4
7226,48,4256,5
7227,3,727,4
7228,137,4752,3
7229,56,3050,5
7230,133,2157,3
7231,54,1145,4
7232,71,373,4
7233,67,1066,3
7234,62,2410,4
7235,136,240,4
7236,99,4887,4
7237,123,4918,5
7238,18,940,3
7239,81,529,2
7240,103,2989,5
