user,item,feature,rate
55,155,"[[1236, 1], [681, 1]]",4
33,78,"[[1106, 1], [1382, 1], [1270, 1], [736, 1], [851, 1], [1472, 1], [465, 1], [321, 1], [892, 1], [305, 1]]",4
10,2339,"[[557, 1], [12, 1], [1462, 1]]",4
47,1734,"[[501, 1], [1168, 1], [615, 1], [1093, 1], [1386, 1], [173, 1], [892, 1], [538, 1], [1180, 1]]",5
41,1218,"[[41, 1]]",4
40,141,"[[1362, 1], [227, 1], [1386, 1]]",5
41,122,"[[71, 1]]",2
59,1670,"[[131, 1]]",3
55,2521,"[[714, 1], [421, 1], [466, 1], [1554, 1], [1242, 1], [1445, 1], [87, 1], [892, 1]]",5
61,513,"[[1112, 1], [1100, 1], [405, 1], [889, 1], [173, 1], [1048, 1]]",4
45,916,"[[1385, 1]]",3
20,1382,"[[801, 1], [681, 1], [1462, 1]]",4
16,1697,"[[1533, 1], [1533, 1]]",4
12,474,"[[98, 1], [501, 1], [697, 1]]",4
12,280,"[[1009, 1], [190, 1], [851, 1], [889, 1], [1434, 1], [1007, 1], [1553, 1]]",3
42,1470,"[[453, 1]]",4
10,175,"[[929, 1], [1214, 1], [441, 1]]",5
33,560,"[[532, 1], [851, 1], [468, 1], [448, 1], [892, 1]]",3
55,1815,"[[106, 1], [614, 1], [1060, 1], [246, 1]]",5
41,570,"[[544, 1], [1386, 1], [185, 1]]",4
50,1801,"[[1266, 1], [1060, 1], [538, 1], [538, 1]]",3
52,201,"[[131, 1], [892, 1], [1422, 1]]",3
12,2118,"[[586, 1]]",5
9,941,"[[1026, 1], [1386, 1]]",3
55,2727,"[[912, 1], [165, 1], [614, 1], [1048, 1], [208, 1], [892, 1], [714, 1]]",3
4,2041,"[[1136, 1], [1168, 1], [82, 1]]",3
26,2769,"[[413, 1], [60, 1], [1552, 1]]",4
46,2091,"[[434, 1]]",3
6,149,"[[1406, 1]]",3
38,109,"[[1386, 1]]",5
48,371,"[[131, 1], [97, 1]]",4
2,1708,"[[144, 1]]",5
22,284,"[[1097, 1], [1542, 1]]",3
41,2419,"[[807, 1], [471, 1]]",5
40,2167,"[[1048, 1]]",4
41,2011,"[[1266, 1], [655, 1], [1048, 1], [1542, 1], [809, 1], [544, 1]]",5
52,345,"[[98, 1], [276, 1], [421, 1], [506, 1], [1026, 1]]",5
2,2014,"[[692, 1], [321, 1], [892, 1], [692, 1], [1180, 1]]",5
28,245,"[[1527, 1], [1425, 1], [1158, 1]]",5
37,185,"[[190, 1], [851, 1], [1060, 1], [675, 1], [1286, 1]]",4
51,2263,"[[621, 1]]",5
59,1809,"[[935, 1]]",4
4,333,"[[573, 1], [42, 1]]",5
4,101,"[[140, 1], [1240, 1], [912, 1], [388, 1], [190, 1], [413, 1], [360, 1], [587, 1], [912, 1]]",3
52,1528,"[[1527, 1], [506, 1], [514, 1], [615, 1], [526, 1]]",4
42,2075,"[[1266, 1], [295, 1], [232, 1], [1445, 1], [875, 1], [538, 1]]",4
49,742,"[[360, 1]]",1
12,656,"[[755, 1], [406, 1], [131, 1], [892, 1]]",4
34,1516,"[[1060, 1]]",4
24,1746,"[[1501, 1], [112, 1], [851, 1], [1102, 1]]",4
61,1955,"[[190, 1], [573, 1], [615, 1], [161, 1], [280, 1], [1120, 1], [892, 1], [538, 1], [809, 1]]",2
39,31,"[[935, 1]]",4
10,1157,"[[1382, 1], [94, 1]]",5
26,193,"[[1093, 1], [937, 1]]",3
48,1120,"[[468, 1]]",2
47,1150,"[[94, 1], [864, 1], [173, 1], [864, 1], [35, 1]]",4
55,641,"[[692, 1], [655, 1], [1048, 1]]",4
29,2335,"[[807, 1]]",2
37,1798,"[[101, 1], [851, 1]]",4
33,1791,"[[851, 1], [718, 1]]",4
21,2537,"[[903, 1], [1386, 1]]",4
0,1707,"[[421, 1]]",4
0,2433,"[[413, 1], [641, 1]]",2
37,2465,"[[262, 1]]",5
33,259,"[[206, 1], [1386, 1], [806, 1], [935, 1], [206, 1], [201, 1]]",4
55,476,"[[432, 1], [1548, 1], [309, 1]]",4
33,240,"[[334, 1], [413, 1], [892, 1]]",3
41,2367,"[[692, 1], [851, 1], [313, 1], [560, 1]]",5
12,1611,"[[681, 1]]",3
42,753,"[[56, 1], [98, 1], [1251, 1], [1026, 1]]",5
33,155,"[[681, 1]]",4
8,986,"[[506, 1], [305, 1], [538, 1], [506, 1], [309, 1]]",4
36,850,"[[98, 1], [728, 1], [131, 1], [1386, 1], [874, 1], [892, 1]]",4
29,974,"[[1168, 1]]",3
16,1772,"[[1461, 1], [937, 1], [1219, 1]]",4
61,2586,"[[583, 1], [94, 1], [1048, 1], [1422, 1]]",4
8,1656,"[[190, 1], [962, 1], [1390, 1]]",3
47,1066,"[[98, 1]]",4
27,935,"[[1366, 1]]",5
13,2291,"[[506, 1]]",3
31,2201,"[[807, 1], [70, 1], [1136, 1], [1006, 1], [390, 1]]",4
12,1911,"[[807, 1]]",4
25,2329,"[[421, 1], [190, 1], [573, 1], [365, 1], [173, 1], [892, 1], [1422, 1]]",2
55,2328,"[[421, 1]]",3
33,454,"[[94, 1], [309, 1], [778, 1]]",5
42,950,"[[501, 1], [851, 1], [1386, 1], [889, 1], [1445, 1], [892, 1]]",3
6,2056,"[[875, 1], [190, 1], [1102, 1], [413, 1], [365, 1], [615, 1], [967, 1], [6, 1], [295, 1]]",5
3,2655,"[[660, 1]]",4
6,2173,"[[173, 1], [892, 1]]",5
32,2247,"[[583, 1], [232, 1]]",5
52,816,"[[430, 1], [640, 1], [435, 1], [935, 1], [441, 1]]",5
61,1115,"[[511, 1]]",3
25,1077,"[[432, 1], [195, 1], [859, 1], [441, 1], [441, 1]]",3
34,2143,"[[1266, 1], [542, 1], [809, 1], [135, 1], [615, 1], [1513, 1], [173, 1], [1483, 1], [615, 1], [280, 1]]",3
57,712,"[[864, 1], [715, 1]]",4
47,643,"[[1251, 1], [394, 1], [935, 1]]",4
15,2140,"[[421, 1], [1547, 1], [814, 1], [1505, 1], [935, 1], [892, 1]]",4
11,663,"[[143, 1], [1385, 1], [56, 1]]",4
0,508,"[[1462, 1]]",3
1,2506,"[[851, 1], [892, 1]]",4
37,1532,"[[173, 1]]",4
51,1280,"[[421, 1], [131, 1], [1422, 1], [1102, 1], [1226, 1]]",5
27,1815,"[[875, 1], [40, 1]]",4
25,997,"[[435, 1]]",4
16,73,"[[630, 1], [1160, 1]]",5
46,169,"[[1174, 1], [131, 1], [345, 1], [470, 1], [892, 1], [501, 1]]",3
41,2187,"[[325, 1], [402, 1], [1110, 1]]",4
21,28,"[[209, 1]]",2
29,1797,"[[131, 1]]",4
13,1008,"[[506, 1], [782, 1], [334, 1], [510, 1], [283, 1], [362, 1], [425, 1]]",4
46,2047,"[[228, 1], [615, 1], [1386, 1], [1093, 1], [892, 1]]",3
55,2670,"[[1438, 1]]",5
53,2071,"[[1416, 1], [1219, 1]]",4
15,272,"[[88, 1]]",4
49,2007,"[[1547, 1], [755, 1], [1302, 1]]",5
26,2526,"[[468, 1], [413, 1], [413, 1]]",3
12,780,"[[576, 1], [851, 1]]",5
43,1136,"[[1093, 1], [1383, 1]]",4
0,2180,"[[1461, 1], [937, 1]]",3
43,2678,"[[1026, 1], [39, 1], [814, 1]]",4
34,939,"[[875, 1], [421, 1], [1361, 1], [176, 1], [610, 1]]",5
42,235,"[[421, 1], [334, 1], [181, 1], [1218, 1], [445, 1]]",2
42,837,"[[1240, 1], [421, 1], [468, 1], [405, 1]]",4
43,2173,"[[1168, 1], [892, 1]]",4
41,2501,"[[1548, 1], [1386, 1], [1548, 1]]",4
47,502,"[[1376, 1], [1507, 1], [435, 1], [360, 1], [173, 1], [406, 1], [892, 1]]",5
12,2223,"[[9, 1], [632, 1], [406, 1], [1553, 1], [761, 1]]",3
60,1836,"[[1362, 1], [1225, 1], [426, 1]]",5
5,2299,"[[131, 1], [573, 1]]",4
20,1931,"[[413, 1]]",5
25,1483,"[[131, 1], [1540, 1]]",4
61,1108,"[[1006, 1]]",2
41,643,"[[1284, 1], [514, 1], [370, 1], [1211, 1], [266, 1], [755, 1]]",4
62,778,"[[106, 1], [561, 1]]",3
33,605,"[[131, 1], [561, 1]]",4
8,220,"[[1102, 1], [1386, 1]]",4
62,1863,"[[1548, 1], [441, 1]]",5
36,659,"[[435, 1]]",4
10,1058,"[[542, 1], [561, 1]]",3
0,900,"[[851, 1], [1465, 1], [395, 1], [413, 1]]",4
29,696,"[[1001, 1], [506, 1], [1168, 1], [538, 1]]",4
31,1619,"[[192, 1], [131, 1], [615, 1], [192, 1], [1385, 1]]",3
59,1531,"[[692, 1], [1425, 1], [755, 1], [692, 1], [1205, 1]]",4
59,1148,"[[614, 1], [100, 1], [358, 1], [1120, 1]]",3
31,1056,"[[1048, 1]]",4
12,2223,"[[692, 1], [501, 1], [1276, 1], [200, 1], [974, 1], [889, 1], [1125, 1], [72, 1], [1398, 1], [621, 1], [1540, 1], [399, 1]]",5
62,1443,"[[914, 1], [131, 1], [755, 1]]",4
58,2252,"[[190, 1], [43, 1], [892, 1]]",2
12,2419,"[[692, 1], [473, 1], [384, 1], [1513, 1], [1398, 1]]",4
33,261,"[[94, 1], [413, 1], [502, 1], [309, 1], [176, 1], [94, 1], [309, 1]]",3
48,1693,"[[421, 1], [1026, 1], [1006, 1], [892, 1]]",4
57,1561,"[[692, 1], [1167, 1], [793, 1], [889, 1], [181, 1], [815, 1]]",4
10,522,"[[851, 1], [621, 1], [413, 1], [440, 1], [1093, 1], [1007, 1], [470, 1], [413, 1]]",4
4,1961,"[[795, 1], [506, 1], [892, 1], [538, 1], [506, 1]]",3
37,256,"[[614, 1], [468, 1], [892, 1]]",4
59,526,"[[595, 1], [538, 1], [1048, 1]]",4
49,2007,"[[190, 1], [1302, 1]]",5
33,2164,"[[561, 1]]",4
37,2435,"[[692, 1], [131, 1]]",4
60,1911,"[[807, 1], [530, 1], [925, 1]]",4
33,274,"[[1341, 1], [221, 1], [810, 1], [25, 1]]",4
33,587,"[[1386, 1]]",4
61,1547,"[[1461, 1]]",4
47,821,"[[937, 1], [413, 1], [937, 1]]",2
26,1073,"[[51, 1], [51, 1]]",5
33,915,"[[421, 1], [101, 1], [334, 1], [1026, 1], [1386, 1], [435, 1], [173, 1], [912, 1]]",4
12,1457,"[[1387, 1], [1553, 1], [296, 1], [889, 1], [232, 1], [232, 1]]",4
52,1489,"[[558, 1], [935, 1], [889, 1], [471, 1], [432, 1], [633, 1], [71, 1], [538, 1]]",4
12,2682,"[[432, 1], [563, 1], [640, 1], [661, 1]]",4
47,1757,"[[573, 1]]",4
11,1833,"[[678, 1], [421, 1], [370, 1]]",5
22,951,"[[1540, 1], [1366, 1], [538, 1], [538, 1]]",4
31,1064,"[[1048, 1]]",3
37,2063,"[[501, 1], [98, 1]]",3
37,2642,"[[542, 1], [321, 1], [755, 1]]",4
10,1226,"[[1542, 1], [224, 1]]",4
60,1888,"[[106, 1], [98, 1], [131, 1], [1507, 1], [224, 1], [1392, 1], [889, 1], [892, 1], [1422, 1]]",4
29,80,"[[692, 1], [506, 1], [1220, 1], [309, 1]]",4
63,289,"[[1240, 1], [892, 1], [1422, 1]]",4
13,87,"[[1386, 1], [161, 1], [615, 1]]",3
52,1240,"[[1097, 1]]",4
38,778,"[[1385, 1], [370, 1]]",5
21,2551,"[[1048, 1]]",5
28,2266,"[[1060, 1], [615, 1], [405, 1]]",5
33,2598,"[[1086, 1], [1447, 1], [94, 1], [967, 1]]",4
43,924,"[[839, 1], [274, 1], [356, 1], [1285, 1], [749, 1], [43, 1], [230, 1], [1067, 1], [1501, 1]]",4
25,2737,"[[1489, 1]]",4
46,1206,"[[974, 1], [492, 1], [538, 1]]",3
34,2553,"[[875, 1], [1422, 1], [892, 1], [254, 1]]",5
6,954,"[[1048, 1]]",4
42,2523,"[[1422, 1], [938, 1]]",3
50,1149,"[[935, 1]]",5
33,2491,"[[98, 1], [506, 1], [1093, 1], [889, 1], [606, 1]]",5
62,1358,"[[421, 1], [544, 1]]",3
10,1826,"[[1093, 1]]",4
11,1512,"[[1422, 1], [1548, 1], [755, 1]]",5
24,2628,"[[309, 1]]",5
8,1732,"[[1264, 1]]",4
15,240,"[[1240, 1], [190, 1], [875, 1]]",4
46,2737,"[[1086, 1], [1484, 1], [1060, 1]]",4
16,1164,"[[692, 1], [851, 1], [435, 1], [892, 1], [232, 1]]",2
29,1576,"[[30, 1], [9, 1], [1002, 1], [967, 1], [935, 1]]",5
29,1717,"[[807, 1], [98, 1], [967, 1], [1077, 1], [176, 1], [1445, 1], [538, 1], [125, 1]]",4
46,176,"[[1082, 1]]",4
41,292,"[[586, 1]]",5
31,2537,"[[190, 1]]",3
11,16,"[[421, 1]]",4
46,1556,"[[94, 1], [1093, 1], [1048, 1], [104, 1]]",5
57,2761,"[[236, 1], [1386, 1], [735, 1], [1367, 1]]",4
4,585,"[[356, 1], [1235, 1], [697, 1]]",5
42,836,"[[280, 1]]",4
20,284,"[[809, 1], [827, 1]]",2
44,1667,"[[432, 1], [855, 1], [1548, 1]]",3
0,1244,"[[94, 1], [538, 1], [131, 1]]",3
14,1205,"[[1513, 1]]",1
34,1782,"[[1093, 1], [889, 1], [321, 1]]",4
41,2528,"[[432, 1], [1540, 1], [1026, 1], [925, 1], [329, 1], [41, 1], [892, 1], [309, 1]]",5
22,2242,"[[432, 1], [795, 1], [773, 1], [441, 1]]",4
40,1430,"[[1399, 1], [1100, 1], [615, 1]]",4
36,1816,"[[106, 1], [692, 1], [755, 1], [173, 1]]",3
62,2455,"[[214, 1]]",4
46,1983,"[[1455, 1], [935, 1], [718, 1]]",3
23,2762,"[[1168, 1], [173, 1], [1048, 1]]",4
53,2380,"[[501, 1], [1093, 1], [173, 1]]",4
7,349,"[[131, 1], [755, 1], [309, 1]]",3
32,355,"[[1382, 1], [435, 1], [892, 1]]",4
16,1637,"[[919, 1], [972, 1], [912, 1], [1553, 1], [1208, 1]]",4
12,1286,"[[557, 1]]",4
4,615,"[[1219, 1], [468, 1], [1089, 1]]",5
7,1345,"[[1221, 1]]",4
47,336,"[[1093, 1], [172, 1], [190, 1]]",5
10,1471,"[[421, 1], [182, 1], [892, 1], [131, 1]]",3
10,2482,"[[1240, 1], [839, 1], [1270, 1], [56, 1], [1219, 1], [334, 1], [370, 1], [399, 1], [1386, 1], [735, 1], [82, 1], [892, 1]]",5
43,2743,"[[1093, 1], [1553, 1]]",4
6,1183,"[[190, 1], [51, 1], [440, 1]]",4
1,1746,"[[1086, 1], [1396, 1], [435, 1], [1422, 1], [1504, 1]]",3
29,2104,"[[557, 1], [1461, 1]]",4
22,1922,"[[1495, 1], [1495, 1]]",5
33,1258,"[[1143, 1]]",5
16,234,"[[542, 1], [1422, 1]]",5
37,2545,"[[206, 1]]",4
41,2033,"[[506, 1], [815, 1], [506, 1]]",3
61,1199,"[[1461, 1], [1386, 1], [1093, 1], [60, 1], [586, 1]]",4
12,2074,"[[809, 1], [849, 1]]",3
37,730,"[[190, 1], [1397, 1], [1513, 1], [173, 1]]",3
36,2178,"[[1144, 1], [583, 1], [1540, 1]]",4
61,644,"[[221, 1]]",5
7,2406,"[[468, 1]]",4
59,1543,"[[681, 1]]",4
32,2175,"[[542, 1], [262, 1], [42, 1], [621, 1], [42, 1]]",3
33,1652,"[[1488, 1], [935, 1], [482, 1]]",4
57,262,"[[421, 1], [1445, 1], [1285, 1]]",3
27,2046,"[[98, 1], [131, 1], [864, 1], [42, 1], [864, 1]]",4
4,2733,"[[190, 1], [851, 1], [940, 1], [440, 1]]",3
52,1367,"[[460, 1], [1093, 1]]",4
62,2060,"[[506, 1], [1283, 1], [914, 1]]",4
11,125,"[[131, 1], [892, 1]]",3
37,1173,"[[221, 1]]",4
31,1564,"[[692, 1], [131, 1], [413, 1], [18, 1], [309, 1], [1445, 1], [1422, 1]]",4
23,870,"[[864, 1]]",4
33,1499,"[[583, 1], [1220, 1], [1083, 1], [47, 1]]",4
54,1156,"[[851, 1], [621, 1], [125, 1], [1279, 1], [399, 1]]",4
37,1707,"[[1270, 1], [190, 1], [56, 1], [51, 1], [334, 1], [555, 1]]",4
57,285,"[[889, 1], [1048, 1], [501, 1]]",4
29,2330,"[[101, 1], [131, 1], [875, 1], [1136, 1]]",3
29,766,"[[692, 1], [345, 1]]",3
15,193,"[[356, 1], [937, 1], [60, 1], [1461, 1]]",4
41,1354,"[[755, 1], [795, 1]]",4
26,521,"[[468, 1], [1236, 1]]",4
15,2284,"[[501, 1], [1060, 1], [1026, 1], [173, 1], [321, 1], [892, 1]]",5
2,1898,"[[604, 1], [173, 1], [939, 1]]",4
7,2630,"[[573, 1], [827, 1], [1048, 1]]",5
8,1469,"[[1251, 1]]",3
37,2409,"[[692, 1], [432, 1], [106, 1], [421, 1], [435, 1]]",3
12,2489,"[[692, 1], [1002, 1]]",4
53,1778,"[[1093, 1], [1416, 1]]",3
55,496,"[[1240, 1], [614, 1], [440, 1], [254, 1]]",5
41,1034,"[[94, 1], [1379, 1], [1445, 1]]",4
23,483,"[[1093, 1], [435, 1], [176, 1], [420, 1], [391, 1], [1359, 1]]",3
12,2305,"[[1028, 1], [1553, 1], [1017, 1]]",4
12,1041,"[[900, 1], [967, 1], [1220, 1], [1456, 1], [970, 1], [892, 1]]",4
55,1939,"[[1548, 1], [432, 1], [1521, 1]]",5
37,2128,"[[1400, 1], [131, 1], [546, 1], [735, 1], [41, 1], [892, 1]]",3
25,1226,"[[1266, 1], [232, 1], [892, 1], [649, 1]]",5
2,1135,"[[1541, 1], [809, 1], [1026, 1], [615, 1], [435, 1], [1422, 1]]",5
23,1875,"[[321, 1]]",4
4,535,"[[935, 1], [270, 1], [42, 1], [432, 1]]",5
39,537,"[[1495, 1]]",5
12,1156,"[[1425, 1], [468, 1], [1048, 1]]",4
25,1993,"[[809, 1], [471, 1], [892, 1]]",3
36,72,"[[131, 1], [1386, 1]]",5
33,826,"[[106, 1], [501, 1], [1455, 1]]",3
26,643,"[[573, 1], [1437, 1]]",5
41,854,"[[1048, 1]]",5
25,1311,"[[542, 1], [176, 1], [441, 1]]",3
10,793,"[[1251, 1], [182, 1], [892, 1], [344, 1]]",4
61,766,"[[889, 1]]",3
2,1433,"[[190, 1], [1048, 1], [1422, 1], [1120, 1], [892, 1]]",3
23,1554,"[[280, 1]]",4
55,240,"[[1009, 1], [190, 1], [892, 1]]",3
12,1457,"[[91, 1], [78, 1]]",5
10,43,"[[1251, 1]]",4
52,2590,"[[98, 1], [490, 1], [1144, 1], [558, 1], [735, 1], [469, 1], [490, 1], [558, 1]]",5
57,691,"[[718, 1]]",3
12,1531,"[[309, 1], [1553, 1]]",4
29,2352,"[[692, 1], [210, 1], [689, 1], [405, 1], [161, 1]]",4
37,985,"[[1492, 1], [1400, 1], [1397, 1], [567, 1], [755, 1], [892, 1]]",4
60,596,"[[1382, 1], [190, 1], [245, 1], [1044, 1], [736, 1], [131, 1], [1386, 1], [405, 1]]",5
47,2733,"[[912, 1], [51, 1], [131, 1], [555, 1], [360, 1], [376, 1], [1422, 1]]",4
12,636,"[[190, 1], [595, 1]]",4
57,878,"[[1510, 1], [1462, 1]]",5
61,296,"[[1386, 1]]",5
46,64,"[[506, 1], [718, 1], [506, 1]]",4
4,2327,"[[595, 1], [202, 1]]",3
25,830,"[[441, 1]]",4
7,1531,"[[751, 1], [176, 1]]",2
46,107,"[[9, 1], [1411, 1], [506, 1], [892, 1], [847, 1]]",5
27,2291,"[[106, 1], [98, 1], [506, 1], [369, 1], [1060, 1], [1102, 1], [1386, 1], [1089, 1]]",5
1,196,"[[621, 1], [42, 1], [847, 1]]",5
17,819,"[[131, 1], [435, 1]]",4
10,2233,"[[914, 1], [1540, 1], [755, 1], [1499, 1], [1513, 1], [1437, 1]]",4
53,214,"[[1100, 1], [1026, 1]]",5
33,2259,"[[430, 1], [583, 1], [471, 1], [837, 1]]",4
22,413,"[[1416, 1]]",4
16,2396,"[[131, 1], [542, 1]]",5
52,410,"[[969, 1], [555, 1], [413, 1]]",5
60,89,"[[1433, 1]]",5
3,1984,"[[82, 1], [1385, 1]]",2
10,1425,"[[807, 1], [935, 1], [161, 1]]",4
31,702,"[[55, 1], [791, 1], [1386, 1]]",5
12,502,"[[1507, 1], [84, 1]]",4
45,2254,"[[534, 1], [1547, 1], [755, 1], [1093, 1], [755, 1]]",3
46,844,"[[1386, 1], [1048, 1], [87, 1]]",4
38,1936,"[[360, 1], [1354, 1]]",5
22,1347,"[[807, 1], [755, 1]]",4
18,1866,"[[1386, 1], [958, 1]]",4
41,298,"[[1382, 1], [1385, 1], [223, 1], [297, 1], [265, 1], [173, 1], [718, 1]]",3
58,601,"[[1386, 1]]",2
22,1414,"[[573, 1], [1236, 1]]",4
33,2082,"[[875, 1], [501, 1], [809, 1], [538, 1], [309, 1]]",4
33,2471,"[[875, 1], [190, 1], [436, 1], [809, 1], [1026, 1], [413, 1], [735, 1], [1007, 1], [892, 1]]",4
25,1290,"[[276, 1], [1002, 1], [621, 1], [70, 1], [206, 1], [914, 1]]",4
46,2584,"[[755, 1]]",3
36,1786,"[[413, 1], [1445, 1]]",3
16,2748,"[[1385, 1], [1067, 1]]",5
20,768,"[[1009, 1], [190, 1], [614, 1], [892, 1]]",3
26,1057,"[[614, 1], [1399, 1], [1445, 1], [82, 1]]",4
59,307,"[[809, 1], [615, 1], [173, 1], [892, 1], [795, 1], [615, 1]]",3
37,955,"[[1270, 1], [1397, 1], [295, 1]]",3
12,2570,"[[670, 1]]",1
10,1854,"[[501, 1], [513, 1]]",5
26,2409,"[[1399, 1], [996, 1]]",4
25,299,"[[815, 1], [1144, 1]]",1
12,2246,"[[692, 1], [693, 1], [1437, 1], [512, 1]]",4
27,2542,"[[1168, 1]]",2
29,2778,"[[1405, 1], [135, 1], [1548, 1]]",5
46,1704,"[[131, 1], [892, 1]]",4
37,826,"[[42, 1]]",4
31,1323,"[[812, 1], [874, 1], [1214, 1]]",4
21,353,"[[273, 1], [370, 1], [615, 1]]",3
59,692,"[[435, 1]]",3
10,1290,"[[206, 1], [1086, 1], [1548, 1], [36, 1], [935, 1], [660, 1]]",4
38,42,"[[586, 1]]",5
46,1360,"[[106, 1], [1060, 1], [173, 1], [912, 1]]",5
29,1758,"[[432, 1], [542, 1], [384, 1], [755, 1], [1513, 1]]",4
57,863,"[[190, 1], [256, 1], [41, 1]]",4
47,2009,"[[1260, 1], [1383, 1], [756, 1]]",3
55,1011,"[[1009, 1], [1382, 1], [412, 1], [190, 1], [131, 1]]",5
54,2366,"[[131, 1], [755, 1], [435, 1], [1089, 1]]",4
22,1079,"[[1203, 1]]",5
11,740,"[[413, 1], [935, 1], [747, 1]]",3
1,2406,"[[851, 1], [892, 1]]",3
55,339,"[[912, 1], [614, 1], [809, 1], [573, 1]]",4
10,2184,"[[1382, 1], [1484, 1]]",5
4,2372,"[[692, 1]]",5
41,2497,"[[573, 1], [1093, 1]]",3
42,1232,"[[508, 1], [1026, 1]]",3
18,1073,"[[12, 1], [851, 1]]",2
6,586,"[[660, 1]]",4
10,1591,"[[42, 1], [892, 1]]",3
24,1813,"[[1540, 1], [173, 1], [1422, 1]]",4
59,1391,"[[1048, 1]]",3
37,77,"[[131, 1]]",4
16,2326,"[[875, 1], [190, 1], [421, 1], [51, 1], [851, 1], [614, 1], [475, 1], [1272, 1], [1385, 1]]",3
47,2039,"[[614, 1], [131, 1], [1445, 1]]",5
41,2080,"[[506, 1], [755, 1], [281, 1], [889, 1], [1542, 1]]",3
59,154,"[[1112, 1], [1100, 1], [1518, 1]]",3
7,1054,"[[807, 1], [94, 1], [441, 1]]",4
41,2739,"[[935, 1]]",5
13,2554,"[[544, 1], [892, 1]]",5
23,77,"[[1385, 1], [501, 1]]",4
0,2440,"[[42, 1]]",3
25,1190,"[[63, 1], [927, 1]]",3
28,756,"[[1386, 1], [935, 1]]",4
12,2555,"[[432, 1], [997, 1], [1266, 1], [1547, 1], [490, 1], [135, 1], [230, 1], [406, 1], [161, 1], [615, 1], [1279, 1]]",5
39,1335,"[[1240, 1], [421, 1], [1386, 1]]",1
38,198,"[[892, 1]]",5
58,791,"[[755, 1], [1053, 1], [690, 1], [309, 1]]",4
52,2024,"[[120, 1]]",3
38,24,"[[1385, 1], [614, 1], [851, 1], [1026, 1], [413, 1], [157, 1], [127, 1], [892, 1], [421, 1]]",5
44,1449,"[[482, 1]]",4
7,2632,"[[896, 1], [569, 1], [54, 1]]",3
22,384,"[[99, 1], [462, 1], [851, 1], [1244, 1], [574, 1], [435, 1]]",5
55,958,"[[561, 1]]",5
23,1905,"[[501, 1], [98, 1], [697, 1], [1130, 1]]",4
39,922,"[[1093, 1], [1462, 1]]",5
1,1651,"[[131, 1], [435, 1], [1048, 1]]",5
22,122,"[[584, 1]]",5
31,2538,"[[964, 1], [773, 1], [376, 1], [1374, 1], [912, 1]]",3
22,973,"[[94, 1]]",4
29,2392,"[[1048, 1]]",4
54,2248,"[[586, 1]]",3
48,2705,"[[501, 1], [370, 1], [1386, 1], [889, 1], [321, 1], [892, 1]]",5
33,1826,"[[501, 1], [1425, 1], [1044, 1], [1462, 1]]",5
30,1057,"[[468, 1]]",3
11,24,"[[131, 1]]",5
41,1563,"[[1382, 1], [413, 1], [413, 1]]",3
5,1685,"[[426, 1]]",4
16,1960,"[[1112, 1], [190, 1]]",5
57,2215,"[[106, 1], [9, 1], [1118, 1], [1026, 1], [441, 1], [1002, 1], [321, 1]]",5
31,2404,"[[190, 1], [365, 1], [1422, 1]]",2
29,394,"[[334, 1], [92, 1]]",3
5,1692,"[[1461, 1]]",2
26,617,"[[969, 1]]",4
57,493,"[[557, 1], [1462, 1]]",3
54,1335,"[[421, 1], [190, 1], [356, 1], [851, 1], [614, 1], [688, 1], [675, 1], [440, 1], [360, 1], [376, 1], [1218, 1], [912, 1], [675, 1], [413, 1]]",3
59,1154,"[[161, 1]]",3
15,2806,"[[153, 1], [284, 1], [958, 1]]",5
57,244,"[[586, 1], [1095, 1]]",4
11,1949,"[[714, 1], [466, 1], [1328, 1]]",3
46,319,"[[1174, 1], [1386, 1], [232, 1], [892, 1]]",5
1,1079,"[[851, 1], [1484, 1]]",3
12,134,"[[1379, 1], [176, 1], [1433, 1]]",5
1,599,"[[851, 1], [493, 1]]",4
59,1381,"[[586, 1]]",5
22,2183,"[[131, 1]]",5
34,1167,"[[1086, 1], [131, 1], [1386, 1], [892, 1], [1518, 1], [963, 1], [1422, 1]]",3
36,2458,"[[491, 1], [1131, 1]]",3
27,1226,"[[106, 1], [1170, 1], [47, 1], [892, 1], [232, 1]]",5
52,792,"[[542, 1], [558, 1]]",4
4,887,"[[135, 1], [280, 1]]",5
58,2520,"[[421, 1], [1445, 1]]",2
60,585,"[[153, 1], [1279, 1], [697, 1]]",5
16,1404,"[[851, 1], [573, 1], [892, 1]]",3
37,2345,"[[1552, 1]]",5
31,2468,"[[190, 1], [195, 1], [173, 1], [1044, 1], [1266, 1]]",4
24,2336,"[[1189, 1]]",4
41,21,"[[334, 1], [362, 1], [277, 1], [13, 1]]",4
47,2059,"[[692, 1], [1386, 1], [892, 1]]",4
16,2373,"[[1240, 1], [875, 1], [51, 1], [462, 1], [157, 1]]",4
46,1362,"[[892, 1], [192, 1]]",3
20,1964,"[[640, 1], [1495, 1]]",4
44,2326,"[[51, 1], [413, 1]]",4
36,535,"[[1513, 1]]",4
38,1936,"[[621, 1]]",5
47,2039,"[[190, 1], [1411, 1], [851, 1], [131, 1], [1286, 1], [621, 1], [1367, 1], [1309, 1], [1060, 1], [1269, 1]]",5
29,1264,"[[692, 1], [176, 1]]",4
12,1722,"[[807, 1], [1219, 1], [309, 1], [1398, 1]]",4
10,438,"[[542, 1]]",5
