,0,1,2
367,47@2746,"[[795, 1], [190, 1], [827, 1], [1288, 1], [41, 1]]",4.0
368,59@513,"[[1445, 1]]",4.0
369,25@989,"[[1240, 1], [245, 1], [1385, 1], [567, 1], [1507, 1], [1026, 1]]",2.0
370,3@1839,"[[1385, 1], [1266, 1], [1055, 1], [82, 1], [395, 1], [538, 1]]",3.0
371,3@872,"[[190, 1], [693, 1]]",3.0
372,17@423,"[[9, 1], [209, 1]]",4.5
373,55@760,"[[101, 1], [380, 1]]",4.0
374,48@2011,"[[692, 1], [501, 1], [1149, 1], [280, 1], [892, 1]]",5.0
375,41@577,"[[807, 1]]",4.0
376,23@1067,"[[1120, 1]]",3.0
377,29@1838,"[[131, 1], [344, 1]]",3.0
378,20@2033,"[[542, 1], [1093, 1]]",4.0
379,52@2457,"[[935, 1], [215, 1]]",4.0
380,54@1473,"[[1398, 1]]",5.0
381,37@1444,"[[421, 1], [692, 1], [421, 1], [290, 1], [827, 1], [42, 1], [41, 1], [995, 1]]",4.5
382,1@1672,"[[1093, 1], [1048, 1]]",4.0
383,13@786,"[[421, 1], [190, 1], [851, 1], [1286, 1], [1445, 1], [851, 1]]",4.0
384,12@656,"[[692, 1], [131, 1], [957, 1], [755, 1], [406, 1], [131, 1], [892, 1]]",4.0
385,57@484,"[[98, 1], [583, 1], [967, 1], [42, 1], [805, 1], [98, 1]]",4.0
386,16@945,"[[9, 1], [809, 1], [573, 1], [615, 1], [892, 1], [627, 1], [542, 1]]",4.0
387,55@1413,"[[877, 1], [232, 1]]",2.0
388,4@1052,"[[957, 1]]",4.0
389,61@979,"[[388, 1], [190, 1], [246, 1]]",2.0
390,19@1959,"[[1386, 1]]",4.0
391,4@431,"[[190, 1], [1286, 1], [413, 1], [1286, 1]]",5.0
392,61@1896,"[[1461, 1]]",3.0
393,0@607,"[[586, 1], [385, 1]]",3.0
394,4@920,"[[216, 1], [993, 1], [1143, 1], [413, 1], [1010, 1]]",3.0
395,28@1652,"[[258, 1], [1093, 1], [857, 1], [542, 1]]",3.0
396,9@2082,"[[1382, 1]]",5.0
397,59@1784,"[[864, 1], [1048, 1], [864, 1]]",3.0
398,37@182,"[[1461, 1]]",4.0
399,28@517,"[[176, 1], [468, 1], [542, 1], [468, 1]]",4.0
400,1@633,"[[1060, 1]]",3.0
401,50@2036,"[[851, 1], [1122, 1], [51, 1]]",3.0
402,36@521,"[[1014, 1]]",2.0
403,21@2317,"[[875, 1], [815, 1]]",4.0
404,41@411,"[[1115, 1]]",5.0
405,19@2547,"[[1382, 1], [412, 1], [13, 1], [186, 1], [173, 1], [99, 1]]",4.0
406,12@738,"[[1048, 1], [41, 1], [778, 1]]",4.0
407,44@2419,"[[1168, 1], [1386, 1], [1422, 1]]",4.5
408,11@1783,"[[661, 1]]",4.0
409,60@265,"[[807, 1], [1093, 1], [1048, 1]]",3.0
410,59@1414,"[[432, 1], [1060, 1], [441, 1]]",5.0
411,61@1745,"[[1476, 1], [190, 1], [614, 1], [313, 1], [468, 1], [435, 1], [735, 1], [344, 1], [912, 1], [692, 1]]",4.0
412,48@706,"[[655, 1], [615, 1], [1048, 1], [131, 1]]",4.0
413,28@1254,"[[273, 1], [1044, 1], [1026, 1], [1220, 1], [173, 1], [892, 1], [344, 1], [673, 1], [1026, 1]]",5.0
414,26@1050,"[[131, 1], [321, 1], [131, 1], [1438, 1]]",5.0
415,38@2260,"[[94, 1]]",5.0
416,28@2094,"[[1468, 1], [969, 1]]",3.0
417,40@689,"[[802, 1]]",5.0
418,3@714,"[[538, 1], [755, 1]]",3.0
419,36@1718,"[[1390, 1], [537, 1], [653, 1]]",4.0
420,22@1009,"[[1219, 1]]",3.0
421,58@715,"[[1446, 1]]",4.0
422,55@962,"[[591, 1], [131, 1], [718, 1], [892, 1], [82, 1]]",5.0
423,20@853,"[[173, 1]]",4.0
424,12@229,"[[692, 1], [807, 1], [1548, 1], [1048, 1], [1120, 1], [1548, 1], [1168, 1], [788, 1]]",4.5
425,37@2166,"[[131, 1]]",4.0
426,29@1855,"[[309, 1], [889, 1]]",4.0
427,61@72,"[[131, 1], [498, 1], [791, 1], [653, 1]]",5.0
428,34@2331,"[[1342, 1], [468, 1], [1093, 1], [280, 1]]",3.0
429,29@626,"[[106, 1], [755, 1], [131, 1]]",3.5
430,30@553,"[[506, 1], [232, 1], [875, 1]]",3.0
431,6@2757,"[[506, 1], [1422, 1], [875, 1], [506, 1]]",5.0
432,29@1551,"[[101, 1], [1093, 1], [1542, 1]]",4.0
433,12@260,"[[892, 1], [538, 1]]",4.0
434,16@1009,"[[131, 1], [755, 1], [1507, 1], [889, 1], [538, 1], [1542, 1]]",4.0
435,4@1079,"[[1382, 1], [190, 1], [1007, 1], [1422, 1]]",3.0
436,16@1433,"[[1240, 1], [920, 1], [190, 1], [413, 1], [401, 1], [421, 1], [1167, 1], [879, 1], [892, 1]]",4.0
437,54@769,"[[807, 1], [755, 1], [935, 1], [1398, 1], [206, 1]]",2.0
438,29@1594,"[[1385, 1], [655, 1], [1044, 1], [1026, 1], [755, 1], [1168, 1]]",4.0
439,11@2207,"[[426, 1]]",4.0
440,25@1258,"[[1048, 1]]",3.0
441,47@2450,"[[559, 1], [98, 1], [94, 1], [85, 1], [435, 1], [718, 1], [1540, 1], [1484, 1]]",4.0
442,62@450,"[[1093, 1], [1386, 1]]",3.0
443,59@816,"[[1060, 1]]",4.0
444,12@417,"[[435, 1], [935, 1], [666, 1]]",3.5
445,35@1230,"[[1060, 1], [506, 1], [889, 1], [892, 1]]",2.0
446,10@203,"[[1048, 1]]",4.0
447,42@640,"[[557, 1], [1386, 1], [1248, 1]]",4.0
448,46@1385,"[[98, 1], [1399, 1], [490, 1]]",4.0
449,57@1267,"[[583, 1], [155, 1]]",5.0
450,37@1796,"[[1286, 1], [413, 1]]",3.0
451,11@10,"[[401, 1]]",3.0
452,10@1591,"[[421, 1], [501, 1], [542, 1], [1465, 1], [544, 1], [1175, 1], [42, 1], [892, 1]]",3.5
453,41@1137,"[[462, 1], [614, 1], [465, 1], [708, 1], [1386, 1], [435, 1], [1445, 1]]",5.0
454,19@1971,"[[42, 1], [1235, 1]]",4.0
455,0@353,"[[199, 1], [1422, 1], [190, 1], [1141, 1], [280, 1]]",3.0
456,24@2248,"[[1321, 1], [586, 1]]",4.0
457,55@155,"[[1236, 1], [681, 1]]",4.0
458,33@78,"[[1106, 1], [1382, 1], [1270, 1], [736, 1], [851, 1], [1472, 1], [465, 1], [321, 1], [892, 1], [305, 1]]",4.0
459,10@2339,"[[557, 1], [12, 1], [1462, 1]]",4.0
460,47@1734,"[[501, 1], [1168, 1], [615, 1], [1093, 1], [1386, 1], [173, 1], [892, 1], [538, 1], [1180, 1]]",5.0
461,41@1218,"[[41, 1]]",4.0
462,40@141,"[[1362, 1], [227, 1], [1386, 1]]",5.0
463,41@122,"[[71, 1]]",2.0
464,59@1670,"[[131, 1]]",3.0
465,55@2521,"[[714, 1], [421, 1], [466, 1], [1554, 1], [1242, 1], [1445, 1], [87, 1], [892, 1], [13, 1], [618, 1], [1392, 1], [1093, 1], [1315, 1]]",5.0
466,61@513,"[[1112, 1], [1100, 1], [405, 1], [889, 1], [173, 1], [1048, 1]]",4.0
467,45@916,"[[1385, 1]]",3.0
468,20@1382,"[[801, 1], [681, 1], [1462, 1]]",4.0
469,16@1697,"[[1533, 1], [1533, 1]]",4.0
470,12@474,"[[98, 1], [501, 1], [697, 1]]",4.0
471,12@280,"[[1009, 1], [190, 1], [851, 1], [889, 1], [1434, 1], [1007, 1], [1553, 1]]",3.0
472,42@1470,"[[453, 1]]",4.0
473,10@175,"[[929, 1], [1214, 1], [441, 1]]",5.0
474,33@560,"[[532, 1], [851, 1], [468, 1], [448, 1], [892, 1]]",3.0
475,55@1815,"[[106, 1], [614, 1], [1060, 1], [246, 1]]",5.0
476,41@570,"[[544, 1], [1386, 1], [185, 1]]",4.0
477,50@1801,"[[1266, 1], [1060, 1], [538, 1], [538, 1]]",3.0
478,52@201,"[[131, 1], [892, 1], [1422, 1]]",3.0
479,12@2118,"[[586, 1]]",5.0
480,9@941,"[[1026, 1], [1386, 1]]",3.0
481,55@2727,"[[912, 1], [165, 1], [614, 1], [1048, 1], [208, 1], [892, 1], [714, 1]]",3.0
482,4@2041,"[[1136, 1], [1168, 1], [82, 1]]",3.0
483,26@2769,"[[413, 1], [60, 1], [1552, 1]]",4.0
484,46@2091,"[[434, 1]]",3.0
485,6@149,"[[1406, 1]]",3.0
486,38@109,"[[1386, 1]]",5.0
487,48@371,"[[131, 1], [97, 1]]",4.0
488,2@1708,"[[144, 1]]",5.0
489,22@284,"[[1097, 1], [1542, 1]]",3.0
490,41@2419,"[[807, 1], [471, 1], [807, 1], [1548, 1], [544, 1], [384, 1], [807, 1], [882, 1]]",4.66666666667
491,40@2167,"[[1048, 1]]",4.0
492,41@2011,"[[1266, 1], [655, 1], [1048, 1], [1542, 1], [809, 1], [544, 1]]",5.0
493,52@345,"[[98, 1], [276, 1], [421, 1], [506, 1], [1026, 1]]",5.0
494,2@2014,"[[692, 1], [321, 1], [892, 1], [692, 1], [1180, 1]]",5.0
495,28@245,"[[1527, 1], [1425, 1], [1158, 1]]",5.0
496,37@185,"[[190, 1], [851, 1], [1060, 1], [675, 1], [1286, 1]]",4.0
497,51@2263,"[[621, 1]]",5.0
498,59@1809,"[[935, 1]]",4.0
499,4@333,"[[573, 1], [42, 1]]",5.0
500,4@101,"[[140, 1], [1240, 1], [912, 1], [388, 1], [190, 1], [413, 1], [360, 1], [587, 1], [912, 1]]",3.0
501,52@1528,"[[1527, 1], [506, 1], [514, 1], [615, 1], [526, 1]]",4.0
502,42@2075,"[[1266, 1], [295, 1], [232, 1], [1445, 1], [875, 1], [538, 1]]",4.0
503,49@742,"[[360, 1]]",1.0
504,34@1516,"[[1060, 1]]",4.0
505,24@1746,"[[1501, 1], [112, 1], [851, 1], [1102, 1]]",4.0
506,61@1955,"[[190, 1], [573, 1], [615, 1], [161, 1], [280, 1], [1120, 1], [892, 1], [538, 1], [809, 1]]",2.0
507,39@31,"[[935, 1]]",4.0
508,10@1157,"[[1382, 1], [94, 1]]",5.0
509,26@193,"[[1093, 1], [937, 1]]",3.0
510,48@1120,"[[468, 1]]",2.0
511,47@1150,"[[94, 1], [864, 1], [173, 1], [864, 1], [35, 1]]",4.0
512,55@641,"[[692, 1], [655, 1], [1048, 1]]",4.0
513,29@2335,"[[807, 1]]",2.0
514,37@1798,"[[101, 1], [851, 1]]",4.0
515,33@1791,"[[851, 1], [718, 1]]",4.0
516,21@2537,"[[903, 1], [1386, 1]]",4.0
517,0@1707,"[[421, 1]]",4.0
518,0@2433,"[[413, 1], [641, 1]]",2.0
519,37@2465,"[[262, 1]]",5.0
520,33@259,"[[206, 1], [1386, 1], [806, 1], [935, 1], [206, 1], [201, 1]]",4.0
521,55@476,"[[432, 1], [1548, 1], [309, 1]]",4.0
522,33@240,"[[334, 1], [413, 1], [892, 1]]",3.0
523,41@2367,"[[692, 1], [851, 1], [313, 1], [560, 1]]",5.0
524,12@1611,"[[681, 1]]",3.0
525,42@753,"[[56, 1], [98, 1], [1251, 1], [1026, 1]]",5.0
526,33@155,"[[681, 1]]",4.0
527,8@986,"[[506, 1], [305, 1], [538, 1], [506, 1], [309, 1]]",4.0
528,36@850,"[[98, 1], [728, 1], [131, 1], [1386, 1], [874, 1], [892, 1]]",4.0
529,29@974,"[[1168, 1]]",3.0
530,16@1772,"[[1461, 1], [937, 1], [1219, 1]]",4.0
531,61@2586,"[[583, 1], [94, 1], [1048, 1], [1422, 1]]",4.0
532,8@1656,"[[190, 1], [962, 1], [1390, 1]]",3.0
533,47@1066,"[[98, 1]]",4.0
534,27@935,"[[1366, 1]]",5.0
535,13@2291,"[[506, 1]]",3.0
536,31@2201,"[[807, 1], [70, 1], [1136, 1], [1006, 1], [390, 1]]",4.0
537,12@1911,"[[807, 1]]",4.0
538,25@2329,"[[421, 1], [190, 1], [573, 1], [365, 1], [173, 1], [892, 1], [1422, 1]]",2.0
539,33@454,"[[94, 1], [309, 1], [778, 1]]",5.0
540,42@950,"[[501, 1], [851, 1], [1386, 1], [889, 1], [1445, 1], [892, 1]]",3.0
541,6@2056,"[[875, 1], [190, 1], [1102, 1], [413, 1], [365, 1], [615, 1], [967, 1], [6, 1], [295, 1]]",5.0
542,3@2655,"[[660, 1]]",4.0
543,6@2173,"[[173, 1], [892, 1]]",5.0
544,32@2247,"[[583, 1], [232, 1]]",5.0
545,52@816,"[[430, 1], [640, 1], [435, 1], [935, 1], [441, 1]]",5.0
546,61@1115,"[[511, 1]]",3.0
547,25@1077,"[[432, 1], [195, 1], [859, 1], [441, 1], [441, 1]]",3.0
548,34@2143,"[[1266, 1], [542, 1], [809, 1], [135, 1], [615, 1], [1513, 1], [173, 1], [1483, 1], [615, 1], [280, 1]]",3.0
549,57@712,"[[864, 1], [715, 1]]",4.0
550,47@643,"[[1251, 1], [394, 1], [935, 1]]",4.0
551,15@2140,"[[421, 1], [1547, 1], [814, 1], [1505, 1], [935, 1], [892, 1]]",4.0
552,11@663,"[[143, 1], [1385, 1], [56, 1]]",4.0
553,0@508,"[[1462, 1]]",3.0
554,1@2506,"[[851, 1], [892, 1]]",4.0
555,37@1532,"[[173, 1]]",4.0
556,51@1280,"[[421, 1], [131, 1], [1422, 1], [1102, 1], [1226, 1]]",5.0
557,27@1815,"[[875, 1], [40, 1]]",4.0
558,25@997,"[[435, 1]]",4.0
559,16@73,"[[630, 1], [1160, 1]]",5.0
560,46@169,"[[1174, 1], [131, 1], [345, 1], [470, 1], [892, 1], [501, 1]]",3.0
561,41@2187,"[[325, 1], [402, 1], [1110, 1]]",4.0
562,21@28,"[[209, 1]]",2.0
563,29@1797,"[[131, 1]]",4.0
564,13@1008,"[[506, 1], [782, 1], [334, 1], [510, 1], [283, 1], [362, 1], [425, 1]]",4.0
565,46@2047,"[[228, 1], [615, 1], [1386, 1], [1093, 1], [892, 1]]",3.0
566,55@2670,"[[1438, 1]]",5.0
567,53@2071,"[[1416, 1], [1219, 1]]",4.0
568,15@272,"[[88, 1]]",4.0
569,49@2007,"[[1547, 1], [755, 1], [1302, 1], [190, 1], [1302, 1]]",5.0
570,26@2526,"[[468, 1], [413, 1], [413, 1]]",3.0
571,12@780,"[[576, 1], [851, 1], [576, 1], [86, 1], [255, 1], [709, 1], [735, 1], [1437, 1]]",5.0
572,43@1136,"[[1093, 1], [1383, 1]]",4.0
573,0@2180,"[[1461, 1], [937, 1]]",3.0
574,43@2678,"[[1026, 1], [39, 1], [814, 1]]",4.0
575,42@235,"[[421, 1], [334, 1], [181, 1], [1218, 1], [445, 1]]",2.0
576,42@837,"[[1240, 1], [421, 1], [468, 1], [405, 1]]",4.0
577,43@2173,"[[1168, 1], [892, 1]]",4.0
578,41@2501,"[[1548, 1], [1386, 1], [1548, 1]]",4.0
579,47@502,"[[1376, 1], [1507, 1], [435, 1], [360, 1], [173, 1], [406, 1], [892, 1]]",5.0
580,12@2223,"[[9, 1], [632, 1], [406, 1], [1553, 1], [761, 1], [692, 1], [501, 1], [1276, 1], [200, 1], [974, 1], [889, 1], [1125, 1], [72, 1], [1398, 1], [621, 1], [1540, 1], [399, 1], [1320, 1], [71, 1], [309, 1], [1259, 1], [892, 1], [1143, 1], [1048, 1]]",4.0
581,60@1836,"[[1362, 1], [1225, 1], [426, 1]]",5.0
582,5@2299,"[[131, 1], [573, 1]]",4.0
583,20@1931,"[[413, 1]]",5.0
584,25@1483,"[[131, 1], [1540, 1], [1385, 1], [542, 1], [782, 1], [131, 1], [755, 1], [892, 1], [98, 1], [782, 1]]",3.5
585,61@1108,"[[1006, 1]]",2.0
586,41@643,"[[1284, 1], [514, 1], [370, 1], [1211, 1], [266, 1], [755, 1], [404, 1], [369, 1], [544, 1], [94, 1], [1131, 1], [1048, 1], [1445, 1], [1089, 1]]",3.5
587,62@778,"[[106, 1], [561, 1]]",3.0
588,33@605,"[[131, 1], [561, 1]]",4.0
589,8@220,"[[1102, 1], [1386, 1]]",4.0
590,62@1863,"[[1548, 1], [441, 1]]",5.0
591,36@659,"[[435, 1], [1089, 1]]",4.0
592,10@1058,"[[542, 1], [561, 1]]",3.0
593,0@900,"[[851, 1], [1465, 1], [395, 1], [413, 1]]",4.0
594,29@696,"[[1001, 1], [506, 1], [1168, 1], [538, 1]]",4.0
595,31@1619,"[[192, 1], [131, 1], [615, 1], [192, 1], [1385, 1]]",3.0
596,59@1531,"[[692, 1], [1425, 1], [755, 1], [692, 1], [1205, 1]]",4.0
597,59@1148,"[[614, 1], [100, 1], [358, 1], [1120, 1]]",3.0
598,31@1056,"[[1048, 1], [190, 1], [334, 1]]",4.0
599,62@1443,"[[914, 1], [131, 1], [755, 1]]",4.0
600,58@2252,"[[190, 1], [43, 1], [892, 1]]",2.0
601,12@2419,"[[692, 1], [473, 1], [384, 1], [1513, 1], [1398, 1]]",4.0
602,33@261,"[[94, 1], [413, 1], [502, 1], [309, 1], [176, 1], [94, 1], [309, 1]]",3.0
603,48@1693,"[[421, 1], [1026, 1], [1006, 1], [892, 1]]",4.0
604,57@1561,"[[692, 1], [1167, 1], [793, 1], [889, 1], [181, 1], [815, 1]]",4.0
605,10@522,"[[851, 1], [621, 1], [413, 1], [440, 1], [1093, 1], [1007, 1], [470, 1], [413, 1]]",4.0
606,4@1961,"[[795, 1], [506, 1], [892, 1], [538, 1], [506, 1]]",3.0
607,37@256,"[[614, 1], [468, 1], [892, 1], [106, 1], [1311, 1], [190, 1], [421, 1], [1258, 1], [717, 1], [1026, 1], [405, 1], [1386, 1], [746, 1], [692, 1], [993, 1]]",4.0
608,59@526,"[[595, 1], [538, 1], [1048, 1], [506, 1], [131, 1], [967, 1]]",4.0
609,33@2164,"[[561, 1]]",4.0
610,37@2435,"[[692, 1], [131, 1]]",4.0
611,60@1911,"[[807, 1], [530, 1], [925, 1]]",4.0
612,33@274,"[[1341, 1], [221, 1], [810, 1], [25, 1]]",4.0
613,33@587,"[[1386, 1]]",4.0
614,61@1547,"[[1461, 1]]",4.0
615,47@821,"[[937, 1], [413, 1], [937, 1]]",2.0
616,33@915,"[[421, 1], [101, 1], [334, 1], [1026, 1], [1386, 1], [435, 1], [173, 1], [912, 1]]",4.0
617,12@1457,"[[1387, 1], [1553, 1], [296, 1], [889, 1], [232, 1], [232, 1], [91, 1], [78, 1], [532, 1], [190, 1], [655, 1], [1266, 1], [131, 1], [131, 1], [1386, 1], [892, 1], [190, 1], [892, 1]]",4.25
618,52@1489,"[[558, 1], [935, 1], [889, 1], [471, 1], [432, 1], [633, 1], [71, 1], [538, 1]]",4.0
619,12@2682,"[[432, 1], [563, 1], [640, 1], [661, 1]]",4.0
620,47@1757,"[[573, 1]]",4.0
621,11@1833,"[[678, 1], [421, 1], [370, 1]]",5.0
622,22@951,"[[1540, 1], [1366, 1], [538, 1], [538, 1]]",4.0
623,31@1064,"[[1048, 1]]",3.0
624,37@2063,"[[501, 1], [98, 1]]",3.0
625,37@2642,"[[542, 1], [321, 1], [755, 1]]",4.0
626,10@1226,"[[1542, 1], [224, 1], [638, 1]]",4.0
627,60@1888,"[[106, 1], [98, 1], [131, 1], [1507, 1], [224, 1], [1392, 1], [889, 1], [892, 1], [1422, 1]]",4.0
628,29@80,"[[692, 1], [506, 1], [1220, 1], [309, 1]]",4.0
629,63@289,"[[1240, 1], [892, 1], [1422, 1]]",4.0
630,13@87,"[[1386, 1], [161, 1], [615, 1]]",3.0
631,52@1240,"[[1097, 1]]",4.0
632,38@778,"[[1385, 1], [370, 1]]",5.0
633,21@2551,"[[1048, 1]]",5.0
634,28@2266,"[[1060, 1], [615, 1], [405, 1]]",5.0
635,33@2598,"[[1086, 1], [1447, 1], [94, 1], [967, 1]]",4.0
636,43@924,"[[839, 1], [274, 1], [356, 1], [1285, 1], [749, 1], [43, 1], [230, 1], [1067, 1], [1501, 1]]",4.0
637,25@2737,"[[1489, 1]]",4.0
638,46@1206,"[[974, 1], [492, 1], [538, 1]]",3.0
639,34@2553,"[[875, 1], [1422, 1], [892, 1], [254, 1]]",5.0
640,6@954,"[[1048, 1]]",4.0
641,42@2523,"[[1422, 1], [938, 1]]",3.0
642,50@1149,"[[935, 1]]",5.0
643,33@2491,"[[98, 1], [506, 1], [1093, 1], [889, 1], [606, 1]]",5.0
644,62@1358,"[[421, 1], [544, 1]]",3.0
645,10@1826,"[[1093, 1]]",4.0
646,11@1512,"[[1422, 1], [1548, 1], [755, 1]]",5.0
647,24@2628,"[[309, 1]]",5.0
648,8@1732,"[[1264, 1]]",4.0
649,15@240,"[[1240, 1], [190, 1], [875, 1]]",4.0
650,46@2737,"[[1086, 1], [1484, 1], [1060, 1]]",4.0
651,16@1164,"[[692, 1], [851, 1], [435, 1], [892, 1], [232, 1]]",2.0
652,29@1576,"[[30, 1], [9, 1], [1002, 1], [967, 1], [935, 1]]",5.0
653,29@1717,"[[807, 1], [98, 1], [967, 1], [1077, 1], [176, 1], [1445, 1], [538, 1], [125, 1]]",4.0
654,46@176,"[[1082, 1]]",4.0
655,41@292,"[[586, 1]]",5.0
656,31@2537,"[[190, 1]]",3.0
657,11@16,"[[421, 1]]",4.0
658,46@1556,"[[94, 1], [1093, 1], [1048, 1], [104, 1]]",5.0
659,57@2761,"[[236, 1], [1386, 1], [735, 1], [1367, 1]]",4.0
660,4@585,"[[356, 1], [1235, 1], [697, 1]]",5.0
661,42@836,"[[280, 1]]",4.0
662,20@284,"[[809, 1], [827, 1]]",2.0
663,44@1667,"[[432, 1], [855, 1], [1548, 1]]",3.0
664,0@1244,"[[94, 1], [538, 1], [131, 1]]",3.0
665,14@1205,"[[1513, 1]]",1.0
666,34@1782,"[[1093, 1], [889, 1], [321, 1]]",4.0
667,41@2528,"[[432, 1], [1540, 1], [1026, 1], [925, 1], [329, 1], [41, 1], [892, 1], [309, 1]]",5.0
668,22@2242,"[[432, 1], [795, 1], [773, 1], [441, 1]]",4.0
669,40@1430,"[[1399, 1], [1100, 1], [615, 1]]",4.0
670,36@1816,"[[106, 1], [692, 1], [755, 1], [173, 1]]",3.0
671,62@2455,"[[214, 1]]",4.0
672,46@1983,"[[1455, 1], [935, 1], [718, 1]]",3.0
673,23@2762,"[[1168, 1], [173, 1], [1048, 1]]",4.0
674,53@2380,"[[501, 1], [1093, 1], [173, 1]]",4.0
675,7@349,"[[131, 1], [755, 1], [309, 1]]",3.0
676,32@355,"[[1382, 1], [435, 1], [892, 1]]",4.0
677,16@1637,"[[919, 1], [972, 1], [912, 1], [1553, 1], [1208, 1]]",4.0
678,12@1286,"[[557, 1]]",4.0
679,4@615,"[[1219, 1], [468, 1], [1089, 1]]",5.0
680,7@1345,"[[1221, 1]]",4.0
681,47@336,"[[1093, 1], [172, 1], [190, 1]]",5.0
682,10@1471,"[[421, 1], [182, 1], [892, 1], [131, 1]]",3.0
683,10@2482,"[[1240, 1], [839, 1], [1270, 1], [56, 1], [1219, 1], [334, 1], [370, 1], [399, 1], [1386, 1], [735, 1], [82, 1], [892, 1], [190, 1], [1386, 1], [435, 1], [892, 1]]",4.5
684,43@2743,"[[1093, 1], [1553, 1]]",4.0
685,6@1183,"[[190, 1], [51, 1], [440, 1]]",4.0
686,1@1746,"[[1086, 1], [1396, 1], [435, 1], [1422, 1], [1504, 1]]",3.0
687,29@2104,"[[557, 1], [1461, 1]]",4.0
688,22@1922,"[[1495, 1], [1495, 1]]",5.0
689,33@1258,"[[1143, 1]]",5.0
690,16@234,"[[542, 1], [1422, 1]]",5.0
691,41@2033,"[[506, 1], [815, 1], [506, 1]]",3.0
692,61@1199,"[[1461, 1], [1386, 1], [1093, 1], [60, 1], [586, 1]]",4.0
693,12@2074,"[[809, 1], [849, 1]]",3.0
694,37@730,"[[190, 1], [1397, 1], [1513, 1], [173, 1]]",3.0
695,36@2178,"[[1144, 1], [583, 1], [1540, 1]]",4.0
696,61@644,"[[221, 1]]",5.0
697,7@2406,"[[468, 1]]",4.0
698,59@1543,"[[681, 1]]",4.0
699,32@2175,"[[542, 1], [262, 1], [42, 1], [621, 1], [42, 1], [190, 1], [1045, 1]]",2.0
700,33@1652,"[[1488, 1], [935, 1], [482, 1]]",4.0
701,57@262,"[[421, 1], [1445, 1], [1285, 1]]",3.0
702,27@2046,"[[98, 1], [131, 1], [864, 1], [42, 1], [864, 1]]",4.0
703,4@2733,"[[190, 1], [851, 1], [940, 1], [440, 1]]",3.0
704,52@1367,"[[460, 1], [1093, 1]]",4.0
705,62@2060,"[[506, 1], [1283, 1], [914, 1]]",4.0
706,11@125,"[[131, 1], [892, 1]]",3.0
707,37@1173,"[[221, 1]]",4.0
708,31@1564,"[[692, 1], [131, 1], [413, 1], [18, 1], [309, 1], [1445, 1], [1422, 1]]",4.0
709,23@870,"[[864, 1]]",4.0
710,33@1499,"[[583, 1], [1220, 1], [1083, 1], [47, 1]]",4.0
711,54@1156,"[[851, 1], [621, 1], [125, 1], [1279, 1], [399, 1]]",4.0
712,37@1707,"[[1270, 1], [190, 1], [56, 1], [51, 1], [334, 1], [555, 1]]",4.0
713,57@285,"[[889, 1], [1048, 1], [501, 1]]",4.0
714,29@2330,"[[101, 1], [131, 1], [875, 1], [1136, 1]]",3.0
715,29@766,"[[692, 1], [345, 1]]",3.0
716,15@193,"[[356, 1], [937, 1], [60, 1], [1461, 1]]",4.0
717,41@1354,"[[755, 1], [795, 1]]",4.0
718,26@521,"[[468, 1], [1236, 1]]",4.0
719,15@2284,"[[501, 1], [1060, 1], [1026, 1], [173, 1], [321, 1], [892, 1]]",5.0
720,2@1898,"[[604, 1], [173, 1], [939, 1]]",4.0
721,7@2630,"[[573, 1], [827, 1], [1048, 1]]",5.0
722,8@1469,"[[1251, 1]]",3.0
723,37@2409,"[[692, 1], [432, 1], [106, 1], [421, 1], [435, 1]]",3.0
724,12@2489,"[[692, 1], [1002, 1]]",4.0
725,53@1778,"[[1093, 1], [1416, 1]]",3.0
726,41@1034,"[[94, 1], [1379, 1], [1445, 1]]",4.0
727,23@483,"[[1093, 1], [435, 1], [176, 1], [420, 1], [391, 1], [1359, 1]]",3.0
728,12@2305,"[[1028, 1], [1553, 1], [1017, 1]]",4.0
729,12@1041,"[[900, 1], [967, 1], [1220, 1], [1456, 1], [970, 1], [892, 1]]",4.0
730,55@1939,"[[1548, 1], [432, 1], [1521, 1]]",5.0
731,37@2128,"[[1400, 1], [131, 1], [546, 1], [735, 1], [41, 1], [892, 1]]",3.0
732,25@1226,"[[1266, 1], [232, 1], [892, 1], [649, 1], [1548, 1], [1456, 1], [1056, 1], [471, 1], [649, 1]]",5.0
733,2@1135,"[[1541, 1], [809, 1], [1026, 1], [615, 1], [435, 1], [1422, 1]]",5.0
734,23@1875,"[[321, 1]]",4.0
735,4@535,"[[935, 1], [270, 1], [42, 1], [432, 1]]",5.0
736,39@537,"[[1495, 1]]",5.0
737,12@1156,"[[1425, 1], [468, 1], [1048, 1]]",4.0
738,25@1993,"[[809, 1], [471, 1], [892, 1]]",3.0
739,36@72,"[[131, 1], [1386, 1]]",5.0
740,33@826,"[[106, 1], [501, 1], [1455, 1]]",3.0
741,26@643,"[[573, 1], [1437, 1]]",5.0
742,41@854,"[[1048, 1]]",5.0
743,25@1311,"[[542, 1], [176, 1], [441, 1]]",3.0
744,10@793,"[[1251, 1], [182, 1], [892, 1], [344, 1]]",4.0
745,61@766,"[[889, 1]]",3.0
746,2@1433,"[[190, 1], [1048, 1], [1422, 1], [1120, 1], [892, 1]]",3.0
747,23@1554,"[[280, 1]]",4.0
